avg,std,drift_detector,generator,delay
4.7,1.0376254944182255,DDM,AGRAW1,10000
4.7,1.0376254944182255,DDM,AGRAW1,8000
4.7,1.0376254944182253,DDM,AGRAW1,4000
4.7,1.0376254944182255,DDM,AGRAW1,2000
4.7,1.0376254944182255,DDM,AGRAW1,1000
17.766666666666666,7.64496929722779,EDDM,AGRAW1,10000
17.833333333333332,7.629256553266219,EDDM,AGRAW1,8000
17.966666666666665,7.4542307152083485,EDDM,AGRAW1,4000
17.966666666666665,7.454230715208348,EDDM,AGRAW1,2000
17.966666666666665,7.454230715208348,EDDM,AGRAW1,1000
11.433333333333334,2.011356645539412,ADWIN,AGRAW1,10000
11.433333333333334,2.0113566455394123,ADWIN,AGRAW1,8000
11.433333333333334,2.011356645539412,ADWIN,AGRAW1,4000
11.433333333333334,2.0113566455394123,ADWIN,AGRAW1,2000
11.433333333333334,2.011356645539412,ADWIN,AGRAW1,1000
132.86666666666667,10.932317025935332,ECDD,AGRAW1,10000
136.53333333333333,10.96884476850482,ECDD,AGRAW1,8000
143.6,10.650821564555478,ECDD,AGRAW1,4000
147.3,10.649413129370089,ECDD,AGRAW1,2000
149.1,10.734213214452812,ECDD,AGRAW1,1000
31.7,4.517742799230607,STEPD,AGRAW1,10000
32.333333333333336,4.422166387140533,STEPD,AGRAW1,8000
33.43333333333333,4.439844842133813,STEPD,AGRAW1,4000
34.333333333333336,4.369083300749584,STEPD,AGRAW1,2000
34.8,4.377213725647857,STEPD,AGRAW1,1000
357.93333333333334,1795.3185591668375,SeqDrift2,AGRAW1,10000
291.3333333333333,1436.2960774931548,SeqDrift2,AGRAW1,8000
158.0,718.2786367420376,SeqDrift2,AGRAW1,4000
91.33333333333333,359.2767116799467,SeqDrift2,AGRAW1,2000
58.0,179.78932115117405,SeqDrift2,AGRAW1,1000
64.86666666666666,6.162971866090435,SEED,AGRAW1,10000
65.16666666666667,6.116008138937976,SEED,AGRAW1,8000
65.9,6.182502190321758,SEED,AGRAW1,4000
66.33333333333333,6.425643072011462,SEED,AGRAW1,2000
66.56666666666666,6.555828619548324,SEED,AGRAW1,1000
4.833333333333333,0.8595864638818418,HDDM_A_Test,AGRAW1,10000
4.866666666666666,0.9568466729604881,HDDM_A_Test,AGRAW1,8000
4.933333333333334,1.0624918300339485,HDDM_A_Test,AGRAW1,4000
4.966666666666667,1.079608982713443,HDDM_A_Test,AGRAW1,2000
4.966666666666667,1.079608982713443,HDDM_A_Test,AGRAW1,1000
23.233333333333334,4.506908277547062,HDDM_W_Test,AGRAW1,10000
24.266666666666666,4.574810257146069,HDDM_W_Test,AGRAW1,8000
26.666666666666668,4.6571331190861285,HDDM_W_Test,AGRAW1,4000
28.0,4.74692883171144,HDDM_W_Test,AGRAW1,2000
28.7,4.670117771534247,HDDM_W_Test,AGRAW1,1000
4.166666666666667,0.4533823502911814,RDDM_30,AGRAW1,10000
4.166666666666667,0.45338235029118146,RDDM_30,AGRAW1,8000
4.166666666666667,0.45338235029118146,RDDM_30,AGRAW1,4000
4.166666666666667,0.45338235029118146,RDDM_30,AGRAW1,2000
4.166666666666667,0.45338235029118146,RDDM_30,AGRAW1,1000
5.266666666666667,1.18133634311129,RDDM,AGRAW1,10000
5.3,1.2151817422372124,RDDM,AGRAW1,8000
5.333333333333333,1.2202003478482086,RDDM,AGRAW1,4000
5.366666666666666,1.2512216252748973,RDDM,AGRAW1,2000
5.366666666666666,1.2512216252748973,RDDM,AGRAW1,1000
294.53333333333336,17.72706656186773,HypothesisTestDetectorKs,AGRAW1,10000
301.9,17.989533994334963,HypothesisTestDetectorKs,AGRAW1,8000
317.1,17.504951680405558,HypothesisTestDetectorKs,AGRAW1,4000
324.2,17.92093747547823,HypothesisTestDetectorKs,AGRAW1,2000
328.1666666666667,18.393990564553654,HypothesisTestDetectorKs,AGRAW1,1000
1888.7333333333333,1796.8563276517748,HypothesisTestDetectorWrs,AGRAW1,10000
1854.9333333333334,1438.479589319532,HypothesisTestDetectorWrs,AGRAW1,8000
1785.5,720.9595804666629,HypothesisTestDetectorWrs,AGRAW1,4000
1752.7333333333333,363.6782399625007,HypothesisTestDetectorWrs,AGRAW1,2000
1736.1333333333334,184.86314457517548,HypothesisTestDetectorWrs,AGRAW1,1000
258.1333333333333,19.80022446561879,HypothesisTestDetectorTt,AGRAW1,10000
263.5,20.195296482101966,HypothesisTestDetectorTt,AGRAW1,8000
275.93333333333334,19.176258469495266,HypothesisTestDetectorTt,AGRAW1,4000
282.2,19.105671060359715,HypothesisTestDetectorTt,AGRAW1,2000
285.3,19.384100013499033,HypothesisTestDetectorTt,AGRAW1,1000
6.333333333333333,4.3384585076063855,MultivariateDetector,AGRAW1,10000
6.366666666666666,4.316505788507901,MultivariateDetector,AGRAW1,8000
6.733333333333333,4.545571715661542,MultivariateDetector,AGRAW1,4000
6.966666666666667,4.600603825103348,MultivariateDetector,AGRAW1,2000
7.0,4.589843860815601,MultivariateDetector,AGRAW1,1000
0.03333333333333333,0.1795054935711501,Studd,AGRAW1,10000
0.03333333333333333,0.17950549357115012,Studd,AGRAW1,8000
0.03333333333333333,0.17950549357115012,Studd,AGRAW1,4000
0.03333333333333333,0.1795054935711501,Studd,AGRAW1,2000
0.03333333333333333,0.1795054935711501,Studd,AGRAW1,1000
17.233333333333334,8.26108682653533,DDM,AGRAW2,10000
18.266666666666666,9.81812383073037,DDM,AGRAW2,8000
20.2,12.721111062586738,DDM,AGRAW2,4000
20.9,13.917255476565773,DDM,AGRAW2,2000
21.2,14.496896219536099,DDM,AGRAW2,1000
16.766666666666666,5.168386810429558,EDDM,AGRAW2,10000
16.9,5.306285580956481,EDDM,AGRAW2,8000
17.366666666666667,5.199252082965609,EDDM,AGRAW2,4000
17.466666666666665,5.245527195197405,EDDM,AGRAW2,2000
17.5,5.213763835592607,EDDM,AGRAW2,1000
6.2,2.072036035722674,ADWIN,AGRAW2,10000
6.2,2.072036035722674,ADWIN,AGRAW2,8000
6.2,2.072036035722674,ADWIN,AGRAW2,4000
6.2,2.072036035722674,ADWIN,AGRAW2,2000
6.2,2.0720360357226735,ADWIN,AGRAW2,1000
160.2,10.011326918379336,ECDD,AGRAW2,10000
164.76666666666668,10.255675935251118,ECDD,AGRAW2,8000
172.6,10.597483978127388,ECDD,AGRAW2,4000
176.93333333333334,10.15523947964246,ECDD,AGRAW2,2000
179.3,9.550392662084633,ECDD,AGRAW2,1000
46.6,14.804503819221141,STEPD,AGRAW2,10000
50.733333333333334,16.518541770453655,STEPD,AGRAW2,8000
56.333333333333336,17.30767331432956,STEPD,AGRAW2,4000
58.86666666666667,17.454194020031085,STEPD,AGRAW2,2000
59.8,17.13942822850284,STEPD,AGRAW2,1000
12.5,1.7841898254763513,SeqDrift2,AGRAW2,10000
12.5,1.7841898254763513,SeqDrift2,AGRAW2,8000
12.5,1.7841898254763513,SeqDrift2,AGRAW2,4000
12.5,1.7841898254763513,SeqDrift2,AGRAW2,2000
12.5,1.7841898254763513,SeqDrift2,AGRAW2,1000
42.833333333333336,5.30461015427985,SEED,AGRAW2,10000
42.833333333333336,5.30461015427985,SEED,AGRAW2,8000
42.833333333333336,5.30461015427985,SEED,AGRAW2,4000
42.833333333333336,5.304610154279849,SEED,AGRAW2,2000
42.833333333333336,5.30461015427985,SEED,AGRAW2,1000
4.333333333333333,0.5962847939999438,HDDM_A_Test,AGRAW2,10000
4.333333333333333,0.5962847939999438,HDDM_A_Test,AGRAW2,8000
4.333333333333333,0.5962847939999438,HDDM_A_Test,AGRAW2,4000
4.333333333333333,0.5962847939999438,HDDM_A_Test,AGRAW2,2000
4.333333333333333,0.5962847939999438,HDDM_A_Test,AGRAW2,1000
8.533333333333333,3.4615346628659114,HDDM_W_Test,AGRAW2,10000
8.533333333333333,3.4615346628659114,HDDM_W_Test,AGRAW2,8000
8.533333333333333,3.4615346628659114,HDDM_W_Test,AGRAW2,4000
8.533333333333333,3.461534662865912,HDDM_W_Test,AGRAW2,2000
8.533333333333333,3.4615346628659114,HDDM_W_Test,AGRAW2,1000
4.0,0.0,RDDM_30,AGRAW2,10000
4.0,0.0,RDDM_30,AGRAW2,8000
4.0,0.0,RDDM_30,AGRAW2,4000
4.0,0.0,RDDM_30,AGRAW2,2000
4.0,0.0,RDDM_30,AGRAW2,1000
4.533333333333333,0.9910712498212337,RDDM,AGRAW2,10000
4.533333333333333,0.9910712498212337,RDDM,AGRAW2,8000
4.533333333333333,0.9910712498212336,RDDM,AGRAW2,4000
4.533333333333333,0.9910712498212336,RDDM,AGRAW2,2000
4.533333333333333,0.9910712498212336,RDDM,AGRAW2,1000
141.7,13.289469515371938,HypothesisTestDetectorKs,AGRAW2,10000
141.7,13.289469515371936,HypothesisTestDetectorKs,AGRAW2,8000
141.7,13.289469515371936,HypothesisTestDetectorKs,AGRAW2,4000
141.7,13.289469515371936,HypothesisTestDetectorKs,AGRAW2,2000
141.7,13.289469515371936,HypothesisTestDetectorKs,AGRAW2,1000
2906.5333333333333,1793.4382571536225,HypothesisTestDetectorWrs,AGRAW2,10000
2933.9666666666667,1434.4339065367292,HypothesisTestDetectorWrs,AGRAW2,8000
2988.6,716.5386986525338,HypothesisTestDetectorWrs,AGRAW2,4000
3016.133333333333,357.54036912711763,HypothesisTestDetectorWrs,AGRAW2,2000
3029.866666666667,178.31035365962973,HypothesisTestDetectorWrs,AGRAW2,1000
133.7,12.160455035345786,HypothesisTestDetectorTt,AGRAW2,10000
133.7,12.160455035345784,HypothesisTestDetectorTt,AGRAW2,8000
133.7,12.160455035345786,HypothesisTestDetectorTt,AGRAW2,4000
133.7,12.160455035345786,HypothesisTestDetectorTt,AGRAW2,2000
133.7,12.160455035345786,HypothesisTestDetectorTt,AGRAW2,1000
6.3,4.337049688440289,MultivariateDetector,AGRAW2,10000
6.333333333333333,4.315347288715269,MultivariateDetector,AGRAW2,8000
6.7,4.547160286010013,MultivariateDetector,AGRAW2,4000
6.933333333333334,4.603863112165213,MultivariateDetector,AGRAW2,2000
6.966666666666667,4.593352685010034,MultivariateDetector,AGRAW2,1000
0.0,0.0,Studd,AGRAW2,10000
0.0,0.0,Studd,AGRAW2,8000
0.0,0.0,Studd,AGRAW2,4000
0.0,0.0,Studd,AGRAW2,2000
0.0,0.0,Studd,AGRAW2,1000
1.6666666666666667,1.0110500592068734,DDM,LED,10000
1.6666666666666667,1.0110500592068734,DDM,LED,8000
1.6666666666666667,1.0110500592068734,DDM,LED,4000
1.6666666666666667,1.0110500592068734,DDM,LED,2000
1.6666666666666667,1.0110500592068734,DDM,LED,1000
0.0,0.0,EDDM,LED,10000
0.0,0.0,EDDM,LED,8000
0.0,0.0,EDDM,LED,4000
0.0,0.0,EDDM,LED,2000
0.0,0.0,EDDM,LED,1000
5.0,0.7745966692414834,ADWIN,LED,10000
5.0,0.7745966692414834,ADWIN,LED,8000
5.0,0.7745966692414834,ADWIN,LED,4000
5.0,0.7745966692414834,ADWIN,LED,2000
5.0,0.7745966692414834,ADWIN,LED,1000
68.33333333333333,8.19891591749923,ECDD,LED,10000
69.86666666666666,8.550763448696003,ECDD,LED,8000
73.0,9.06642156531451,ECDD,LED,4000
74.5,9.058145505565696,ECDD,LED,2000
75.23333333333333,9.31193976689187,ECDD,LED,1000
91.36666666666666,51.06628589936373,STEPD,LED,10000
94.1,52.582221330027515,STEPD,LED,8000
98.63333333333334,54.69276815895214,STEPD,LED,4000
100.6,55.53953546798893,STEPD,LED,2000
101.73333333333333,55.521727478728735,STEPD,LED,1000
