avg,std,drift_detector,generator,delay
4.4,0.7118052168020874,DDM,AGRAW1,10000
4.4,0.7118052168020874,DDM,AGRAW1,8000
4.4,0.7118052168020874,DDM,AGRAW1,4000
4.4,0.7118052168020874,DDM,AGRAW1,2000
4.4,0.7118052168020874,DDM,AGRAW1,1000
20.333333333333332,12.291822032916395,EDDM,AGRAW1,10000
20.6,11.996110480762784,EDDM,AGRAW1,8000
20.966666666666665,11.677566337022263,EDDM,AGRAW1,4000
20.966666666666665,11.677566337022263,EDDM,AGRAW1,2000
20.966666666666665,11.677566337022263,EDDM,AGRAW1,1000
19.3,2.0999999999999996,ADWIN,AGRAW1,10000
19.3,2.1,ADWIN,AGRAW1,8000
19.3,2.1,ADWIN,AGRAW1,4000
19.3,2.1,ADWIN,AGRAW1,2000
19.3,2.1,ADWIN,AGRAW1,1000
130.3,11.153923076657827,ECDD,AGRAW1,10000
134.03333333333333,11.229376157600603,ECDD,AGRAW1,8000
141.06666666666666,11.02099007449976,ECDD,AGRAW1,4000
144.8,11.536608398196298,ECDD,AGRAW1,2000
146.66666666666666,11.553739173483573,ECDD,AGRAW1,1000
32.36666666666667,5.269303137565304,STEPD,AGRAW1,10000
33.1,5.491508596612289,STEPD,AGRAW1,8000
34.1,5.61159513863928,STEPD,AGRAW1,4000
34.96666666666667,5.492317867308442,STEPD,AGRAW1,2000
35.2,5.552176750308536,STEPD,AGRAW1,1000
358.1333333333333,1794.7265851810287,SeqDrift2,AGRAW1,10000
291.53333333333336,1435.7048381273296,SeqDrift2,AGRAW1,8000
158.2,717.6903882130046,SeqDrift2,AGRAW1,4000
91.53333333333333,358.6944598896888,SeqDrift2,AGRAW1,2000
58.2,179.21912100368456,SeqDrift2,AGRAW1,1000
63.333333333333336,4.315347288715269,SEED,AGRAW1,10000
63.53333333333333,4.455209185760966,SEED,AGRAW1,8000
63.9,4.52658811910251,SEED,AGRAW1,4000
64.03333333333333,4.556923913733425,SEED,AGRAW1,2000
64.3,4.56909910886891,SEED,AGRAW1,1000
5.0,0.8563488385776752,HDDM_A_Test,AGRAW1,10000
5.066666666666666,0.9285592184789414,HDDM_A_Test,AGRAW1,8000
5.2,0.9451631252505216,HDDM_A_Test,AGRAW1,4000
5.266666666666667,1.0624918300339483,HDDM_A_Test,AGRAW1,2000
5.266666666666667,1.0624918300339485,HDDM_A_Test,AGRAW1,1000
23.8,4.64327470649756,HDDM_W_Test,AGRAW1,10000
24.966666666666665,4.6867425313916655,HDDM_W_Test,AGRAW1,8000
27.133333333333333,4.910759162854106,HDDM_W_Test,AGRAW1,4000
28.4,5.129002502111563,HDDM_W_Test,AGRAW1,2000
29.033333333333335,5.231209760232861,HDDM_W_Test,AGRAW1,1000
4.666666666666667,1.2472191289246473,RDDM_30,AGRAW1,10000
4.666666666666667,1.247219128924647,RDDM_30,AGRAW1,8000
4.833333333333333,1.2133516482134197,RDDM_30,AGRAW1,4000
4.833333333333333,1.2133516482134197,RDDM_30,AGRAW1,2000
4.833333333333333,1.2133516482134197,RDDM_30,AGRAW1,1000
5.833333333333333,1.3682917167849196,RDDM,AGRAW1,10000
5.866666666666666,1.4079141387961915,RDDM,AGRAW1,8000
6.033333333333333,1.601735170231195,RDDM,AGRAW1,4000
6.033333333333333,1.601735170231195,RDDM,AGRAW1,2000
6.033333333333333,1.601735170231195,RDDM,AGRAW1,1000
293.1,20.858811087883222,HypothesisTestDetectorKs,AGRAW1,10000
300.3,21.28716358121329,HypothesisTestDetectorKs,AGRAW1,8000
315.06666666666666,20.976071022847808,HypothesisTestDetectorKs,AGRAW1,4000
322.26666666666665,21.132807564437705,HypothesisTestDetectorKs,AGRAW1,2000
326.1333333333333,21.339686553982517,HypothesisTestDetectorKs,AGRAW1,1000
1888.7,1794.2089278193514,HypothesisTestDetectorWrs,AGRAW1,10000
1854.8333333333333,1435.832605919723,HypothesisTestDetectorWrs,AGRAW1,8000
1785.3666666666666,718.2737863950084,HypothesisTestDetectorWrs,AGRAW1,4000
1752.5,360.8686510814334,HypothesisTestDetectorWrs,AGRAW1,2000
1736.1333333333334,181.69548395292847,HypothesisTestDetectorWrs,AGRAW1,1000
256.06666666666666,18.33381817540713,HypothesisTestDetectorTt,AGRAW1,10000
261.46666666666664,18.31890341211019,HypothesisTestDetectorTt,AGRAW1,8000
274.46666666666664,18.132352914672225,HypothesisTestDetectorTt,AGRAW1,4000
280.93333333333334,18.34835748022755,HypothesisTestDetectorTt,AGRAW1,2000
