learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,true changes,delay detection (average),delay true detection (average),MTFA (average),MDR,true changes detected,input values,model training instances,model serialized size (bytes)
1000.0,0.503844884,3.692403633965304E-7,1000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,21.0,2851128.0
2000.0,0.769044521,5.657619602265271E-7,2000.0,0.0,0.0,0.0,?,?,?,?,0.0,3.0,53.0,2864440.0
3000.0,0.973500846,7.179968930514447E-7,3000.0,0.0,0.0,0.0,?,?,?,?,0.0,5.0,86.0,2878168.0
4000.0,1.162790041,8.593867883097608E-7,4000.0,0.0,0.0,0.0,?,?,?,?,0.0,4.0,108.0,2887320.0
5000.0,1.283514661,9.49861077785018E-7,5000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,131.0,2896888.0
6000.0,1.459437061,1.0823457849169998E-6,6000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,165.0,2911032.0
7000.0,1.597025183,1.186390889428111E-6,7000.0,0.0,0.0,0.0,?,?,?,?,0.0,3.0,194.0,2923096.0
8000.0,1.738657167,1.2940122311349235E-6,8000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,228.0,2937240.0
9000.0,1.86376805,1.3894567508151506E-6,9000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,256.0,2948888.0
10000.0,2.067499524,1.5456466942622264E-6,10000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,291.0,2963448.0
11000.0,2.303688729,1.7276352994343204E-6,11000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,327.0,2978424.0
12000.0,2.53539476,1.9070422905299398E-6,12000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,362.0,2992984.0
13000.0,2.701815506,2.0364728512915926E-6,13000.0,0.0,0.0,0.0,?,?,?,?,0.0,4.0,394.0,3006296.0
14000.0,2.828633314,2.1362544070124913E-6,14000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,418.0,3042472.0
15000.0,2.966470469,2.2459718349138044E-6,15000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,442.0,3076888.0
16000.0,3.125294426,2.374187358944871E-6,16000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,468.0,3120520.0
17000.0,5.299050232,7.319417968937957E-6,17000.0,0.0,0.0,0.0,?,?,?,?,0.0,4.0,500.0,8793832.0
18000.0,5.50540262,7.789418779058734E-6,18000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,525.0,8804232.0
19000.0,5.702185666,8.23823802409398E-6,19000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,554.0,8816296.0
20000.0,5.898774034,8.687539265331203E-6,20000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,584.0,8834504.0
21000.0,6.114668865,9.18152291085146E-6,21000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,3.0,608.0,8844488.0
22000.0,6.405059025,9.846832529912116E-6,22000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,636.0,8856136.0
23000.0,6.633058439,1.0369739232788318E-5,23000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,2.0,658.0,8865288.0
24000.0,6.830853617,1.0824076297323377E-5,24000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,5.0,691.0,8879016.0
25000.0,7.021553005,1.1262627351265612E-5,25000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,5.0,716.0,8889416.0
26000.0,7.222944725,1.172641775295292E-5,26000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,2.0,746.0,8901896.0
27000.0,7.432420125,1.220956821848316E-5,27000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,3.0,779.0,8915624.0
28000.0,7.635055559,1.267744402386995E-5,28000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,2.0,802.0,8925192.0
29000.0,15.052468245,2.2907092489101233E-5,29000.0,67.0,0.0,1.0,8553.0,127.65671641791045,0.9848484848484849,0.0,1.0,5.0,826.0,5331024.0
30000.0,15.176753268,2.3078846663879656E-5,30000.0,67.0,0.0,1.0,8553.0,127.65671641791045,0.9848484848484849,0.0,1.0,2.0,852.0,5341840.0
31000.0,15.295446673,2.324334619803266E-5,31000.0,67.0,0.0,1.0,8553.0,127.65671641791045,0.9848484848484849,0.0,1.0,5.0,889.0,5357232.0
32000.0,15.41189552,2.3405148516415234E-5,32000.0,67.0,0.0,1.0,8553.0,127.65671641791045,0.9848484848484849,0.0,1.0,3.0,922.0,5370960.0
33000.0,15.52579364,2.356374988754608E-5,33000.0,67.0,0.0,1.0,8553.0,127.65671641791045,0.9848484848484849,0.0,1.0,1.0,950.0,5382608.0
34000.0,15.647220044,2.3733370059544668E-5,34000.0,67.0,0.0,1.0,8553.0,127.65671641791045,0.9848484848484849,0.0,1.0,5.0,991.0,5399664.0
35000.0,15.763857182,2.3896701798296125E-5,35000.0,67.0,0.0,1.0,8553.0,127.65671641791045,0.9848484848484849,0.0,1.0,2.0,1023.0,5412976.0
36000.0,15.880780499,2.406084953171118E-5,36000.0,67.0,0.0,1.0,8553.0,127.65671641791045,0.9848484848484849,0.0,1.0,2.0,1056.0,5426704.0
37000.0,15.992428806,2.421788009253434E-5,37000.0,67.0,0.0,1.0,8553.0,127.65671641791045,0.9848484848484849,0.0,1.0,3.0,1080.0,5436688.0
38000.0,16.108215884,2.4381105560019587E-5,38000.0,67.0,0.0,1.0,8553.0,127.65671641791045,0.9848484848484849,0.0,1.0,2.0,1110.0,5449168.0
39000.0,16.224604473,2.45455547502062E-5,39000.0,67.0,0.0,1.0,8553.0,127.65671641791045,0.9848484848484849,0.0,1.0,5.0,1140.0,5461648.0
