learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,true changes,delay detection (average),delay true detection (average),MTFA (average),MDR,true changes detected,input values,model training instances,model serialized size (bytes)
1000.0,0.110405975,8.76856614033588E-9,1000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,17.0,316920.0
2000.0,0.190264816,1.531598732877109E-8,2000.0,0.0,0.0,0.0,?,?,?,?,0.0,3.0,30.0,316920.0
3000.0,0.248048091,2.0053489580678032E-8,3000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,57.0,316920.0
4000.0,0.27505081,2.2267373132105505E-8,4000.0,0.0,0.0,0.0,?,?,?,?,0.0,4.0,71.0,316920.0
5000.0,0.296309404,2.4010310633439158E-8,5000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,95.0,316920.0
6000.0,0.322525605,2.6159709594885096E-8,6000.0,0.0,0.0,0.0,?,?,?,?,0.0,4.0,113.0,316920.0
7000.0,0.350105097,2.8420881282652005E-8,7000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,138.0,316920.0
8000.0,0.374374171,3.041064030421484E-8,8000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,160.0,316920.0
9000.0,0.396660839,3.22378669513286E-8,9000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,182.0,316920.0
10000.0,0.418861708,3.405805915887985E-8,10000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,204.0,316920.0
11000.0,0.441051253,3.58773229407664E-8,11000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,226.0,316920.0
12000.0,0.463290814,3.770068740598444E-8,12000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,261.0,316920.0
13000.0,0.485196331,3.949666446191776E-8,13000.0,0.0,0.0,0.0,?,?,?,?,0.0,4.0,281.0,316920.0
14000.0,0.506950118,4.1280201564998264E-8,14000.0,0.0,0.0,0.0,?,?,?,?,0.0,3.0,303.0,316920.0
15000.0,0.528578234,4.30534352256813E-8,15000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,321.0,316920.0
16000.0,0.550172286,4.482387606652661E-8,16000.0,0.0,0.0,0.0,?,?,?,?,0.0,4.0,337.0,316920.0
17000.0,0.571827242,4.6599310269848344E-8,17000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,353.0,316920.0
18000.0,0.59339818,4.836785605322156E-8,18000.0,0.0,0.0,0.0,?,?,?,?,0.0,3.0,366.0,316920.0
