learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,true changes,delay detection (average),delay true detection (average),MTFA (average),MDR,true changes detected,input values,model training instances,model serialized size (bytes)
2000.0,0.088778907,6.147667453754693E-9,1000.0,0.0,0.0,0.0,?,?,?,?,0.0,7.0,1000.0,280016.0
3000.0,0.193713104,1.3756737339831889E-8,2000.0,0.0,0.0,0.0,?,?,?,?,0.0,8.0,2000.0,280296.0
4000.0,0.268044413,1.9146706873830408E-8,3000.0,0.0,0.0,0.0,?,?,?,?,0.0,4.0,3000.0,280296.0
5000.0,0.319705141,2.2892769653704018E-8,4000.0,0.0,0.0,0.0,?,?,?,?,0.0,7.0,4000.0,280296.0
6000.0,0.362540181,2.5998857299592345E-8,5000.0,0.0,0.0,0.0,?,?,?,?,0.0,9.0,5000.0,280296.0
7000.0,0.388612618,2.7889442074671388E-8,6000.0,0.0,0.0,0.0,?,?,?,?,0.0,4.0,6000.0,280296.0
8000.0,0.412113461,2.9593553430940956E-8,7000.0,0.0,0.0,0.0,?,?,?,?,0.0,6.0,7000.0,280296.0
9000.0,0.435167695,3.126527992898598E-8,8000.0,0.0,0.0,0.0,?,?,?,?,0.0,3.0,8000.0,280296.0
10000.0,0.458536845,3.295984186029061E-8,9000.0,0.0,0.0,0.0,?,?,?,?,0.0,9.0,9000.0,280296.0
11000.0,0.481874009,3.4652084397953E-8,10000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,10000.0,280296.0
12000.0,0.503924819,3.625104983659461E-8,11000.0,0.0,0.0,0.0,?,?,?,?,0.0,5.0,11000.0,280296.0
13000.0,0.530512122,3.817896897442638E-8,12000.0,0.0,0.0,0.0,?,?,?,?,0.0,9.0,12000.0,280296.0
14000.0,0.56081605,4.037639090709388E-8,13000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,13000.0,280296.0
15000.0,0.586835474,4.226313156239688E-8,14000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,14000.0,280296.0
16000.0,0.613214662,4.4175959703922266E-8,15000.0,0.0,0.0,0.0,?,?,?,?,0.0,5.0,15000.0,280296.0
17000.0,0.643981455,4.640694526249542E-8,16000.0,0.0,0.0,0.0,?,?,?,?,0.0,4.0,16000.0,280296.0
18000.0,0.675149701,4.866704129239544E-8,17000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,17000.0,280296.0
19000.0,0.705707124,5.088284485112876E-8,18000.0,0.0,0.0,0.0,?,?,?,?,0.0,6.0,18000.0,280296.0
20000.0,0.727220439,5.244283503541723E-8,19000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,8.0,19000.0,280296.0
21000.0,0.748810868,5.400841696988791E-8,20000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,8.0,20000.0,280296.0
22000.0,0.777028343,5.605454440424219E-8,21000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,4.0,21000.0,280296.0
23000.0,0.804777935,5.806674434358254E-8,22000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,9.0,22000.0,280296.0
24000.0,0.829255109,5.984165217062458E-8,23000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,4.0,23000.0,280296.0
25000.0,0.858962967,6.199585141310468E-8,24000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,8.0,24000.0,280296.0
26000.0,0.889631426,6.421970650039613E-8,25000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,7.0,25000.0,280296.0
27000.0,0.920650996,6.646902162086219E-8,26000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,26000.0,280296.0
28000.0,0.950137058,6.86071378197521E-8,27000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,6.0,27000.0,280296.0
29000.0,0.979070551,7.070518570670858E-8,28000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,28000.0,280296.0
30000.0,1.013083991,7.317159465083853E-8,29000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,29000.0,280296.0
31000.0,1.043667855,7.538931551987305E-8,30000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,5.0,30000.0,280296.0
32000.0,1.067625378,7.712654201053084E-8,31000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,2.0,31000.0,280296.0
33000.0,1.088995159,7.867612414607779E-8,32000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,5.0,32000.0,280296.0
