learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,true changes,delay detection (average),delay true detection (average),MTFA (average),MDR,true changes detected,input values,model training instances,model serialized size (bytes)
1000.0,0.062746763,4.54916278242444E-9,1000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,57.0,293616.0
2000.0,0.141907806,1.056213026005154E-8,2000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,116.0,293616.0
3000.0,0.175084934,1.3082220750333122E-8,3000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,173.0,293616.0
4000.0,0.205630661,1.5402433522560946E-8,4000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,213.0,293616.0
5000.0,0.234817776,1.761944793532913E-8,5000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,267.0,293616.0
6000.0,0.252337154,1.8950196573169283E-8,6000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,321.0,293616.0
7000.0,0.277003251,2.082380047529315E-8,7000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,374.0,293616.0
8000.0,0.301275484,2.2667486992136887E-8,8000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,421.0,293616.0
9000.0,0.321117402,2.4174652677507454E-8,9000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,472.0,293616.0
10000.0,0.340083808,2.561531563650196E-8,10000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,525.0,293616.0
11000.0,0.358894137,2.7044123194285982E-8,11000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,577.0,293616.0
12000.0,0.377677206,2.8470860118748003E-8,12000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,630.0,293616.0
13000.0,0.396515931,2.990182459890222E-8,13000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,668.0,293616.0
14000.0,0.415271009,3.1326435364255066E-8,14000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,712.0,293616.0
