learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,true changes,delay detection (average),delay true detection (average),MTFA (average),MDR,true changes detected,input values,model training instances,model serialized size (bytes)
1000.0,0.200350097,5.979813063901125E-8,1000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,22.0,1173616.0
2000.0,0.39812554,1.2747136002806117E-7,2000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,45.0,1322656.0
3000.0,0.579328927,1.9736938192390318E-7,3000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,69.0,1491080.0
4000.0,0.693369673,2.4338088809229847E-7,4000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,87.0,1559584.0
5000.0,0.813874393,2.9575780382631137E-7,5000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,103.0,1680112.0
6000.0,0.90732995,3.390752860033139E-7,6000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,123.0,1791680.0
7000.0,0.982423613,3.7579625997329745E-7,7000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,140.0,1890224.0
8000.0,1.058809718,4.153567975255722E-7,8000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,163.0,2001936.0
9000.0,1.140703609,4.6014435777273023E-7,9000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,182.0,2114016.0
10000.0,1.207144874,4.977997480158693E-7,10000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,193.0,2190744.0
11000.0,1.283910752,5.431751121661253E-7,11000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,212.0,2284832.0
12000.0,1.358408948,5.890389830520438E-7,12000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,226.0,2379728.0
13000.0,1.452150205,6.485185605935772E-7,13000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,242.0,2452672.0
14000.0,1.536192483,7.033889435208277E-7,14000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,257.0,2523728.0
15000.0,1.621514515,7.61548485649172E-7,15000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,277.0,2634888.0
16000.0,1.709430178,8.235140000843069E-7,16000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,299.0,2724496.0
17000.0,1.826859538,9.085780398009281E-7,17000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,316.0,2800088.0
