learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,true changes,delay detection (average),delay true detection (average),MTFA (average),MDR,true changes detected,input values,model training instances,model serialized size (bytes)
1000.0,0.844397739,7.571698236310854E-7,1000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,43.0,3485904.0
2000.0,1.356010036,1.3854141256399971E-6,2000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,87.0,4746680.0
3000.0,1.673245291,1.8024854365725898E-6,3000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,135.0,5082504.0
4000.0,1.967405919,2.218356773689414E-6,4000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,167.0,5464832.0
5000.0,2.237748232,2.642429634349675E-6,5000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,210.0,6063576.0
6000.0,2.532381977,3.16915752915395E-6,6000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,255.0,6910448.0
7000.0,2.95506428,4.004863064838513E-6,7000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,295.0,7642608.0
8000.0,3.540962286,5.337749268261039E-6,8000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,332.0,8793736.0
9000.0,4.115541272,6.839868182815576E-6,9000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,372.0,1.010548E7
10000.0,4.666076271,8.419616998410674E-6,10000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,421.0,1.1091888E7
11000.0,5.454547495,1.0877201894094417E-5,11000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,463.0,1.204828E7
12000.0,8.496551649,2.967913580129271E-5,12000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,507.0,2.3891592E7
13000.0,9.781492857,3.7622683887259716E-5,13000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,536.0,2.3896464E7
14000.0,10.790066095,4.385942578736376E-5,14000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,575.0,2.3903016E7
15000.0,11.799277023,5.0101909332311266E-5,15000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,616.0,2.3909904E7
16000.0,12.817258241,5.640049980232801E-5,16000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,658.0,2.391696E7
17000.0,14.100298435,6.434177549104791E-5,17000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,706.0,2.3925024E7
18000.0,15.111854283,7.060447887481333E-5,18000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,746.0,2.3931744E7
19000.0,15.846620185,7.515480898115165E-5,19000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,786.0,2.3938464E7
20000.0,16.579837216,7.969739233146577E-5,20000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,826.0,2.3948192E7
21000.0,17.319468338,8.428109589606388E-5,21000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,869.0,2.3955416E7
22000.0,18.119937773,8.924353641801142E-5,22000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,918.0,2.3963648E7
23000.0,18.977682959,9.456235773601721E-5,23000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,953.0,2.3969528E7
24000.0,19.813206568,9.974461917284334E-5,24000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,987.0,2.397524E7
25000.0,20.553337834,1.0433650471719303E-4,25000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,1027.0,2.398196E7
26000.0,21.276461969,1.0882422687970109E-4,26000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,1070.0,2.3989184E7
27000.0,21.987244257,1.1323674543646644E-4,27000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,1115.0,2.3996744E7
28000.0,22.696697867,1.1764212562031777E-4,28000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,1151.0,2.4002792E7
29000.0,23.431952215,1.2220905863237277E-4,29000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,1193.0,2.4009848E7
30000.0,24.17632923,1.2683404698949537E-4,30000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,1236.0,2.4017072E7
31000.0,24.893121847,1.3128945391162257E-4,31000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,1294.0,2.4026816E7
32000.0,25.713040388,1.363874698362706E-4,32000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,1339.0,2.4034376E7
33000.0,26.444407689,1.4093610769372138E-4,33000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,1377.0,2.404076E7
34000.0,27.173624574,1.454728292149648E-4,34000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,1423.0,2.4048488E7
35000.0,27.932285801,1.5019398758193798E-4,35000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,1461.0,2.4054872E7
36000.0,28.66774787,1.5477199194557733E-4,36000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,1499.0,2.4061256E7
37000.0,29.394599491,1.592977575418987E-4,37000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,1542.0,2.406848E7
38000.0,30.198702764,1.6430589605860433E-4,38000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,1581.0,2.4075032E7
39000.0,30.924139294,1.6882537284168789E-4,39000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,1622.0,2.408192E7
40000.0,31.647821329,1.7333524010708053E-4,40000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,1664.0,2.4088976E7
41000.0,32.456369831,1.783760160448697E-4,41000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,0.0,1704.0,2.4098704E7
42000.0,33.19510423,1.8298295898619996E-4,42000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,1.0,1748.0,2.4106096E7
43000.0,33.924589421,1.8753310915318037E-4,43000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,0.0,1776.0,2.41108E7
44000.0,34.654161606,1.9208503857362375E-4,44000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,1.0,1815.0,2.4117352E7
45000.0,35.447784093,1.970380377869106E-4,45000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,1.0,1857.0,2.4124408E7
46000.0,36.177979388,2.0159648895055839E-4,46000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,0.0,1898.0,2.4131296E7
47000.0,36.907677216,2.0615291280878524E-4,47000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,0.0,1932.0,2.4137008E7
48000.0,37.643368312,2.1074784732765363E-4,48000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,0.0,1966.0,2.414272E7
49000.0,38.371230597,2.1529502396617212E-4,49000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,1.0,2002.0,2.4148768E7
50000.0,39.138712291,2.2009084918580486E-4,50000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,0.0,2036.0,2.415448E7
51000.0,39.870292939,2.246637992269724E-4,51000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,0.0,2082.0,2.4162208E7
52000.0,40.594899225,2.2919450824555383E-4,52000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,1.0,2125.0,2.4169432E7
53000.0,41.316112068,2.3370512768041552E-4,53000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,1.0,2161.0,2.417548E7
54000.0,42.047398814,2.3828018169420355E-4,54000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,0.0,2206.0,2.418304E7
55000.0,42.772322103,2.4281684262943747E-4,55000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,1.0,2251.0,2.41906E7
56000.0,43.497544079,2.473563183672457E-4,56000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,1.0,2281.0,2.419564E7
57000.0,44.214632028,2.5184618870431933E-4,57000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,1.0,2323.0,2.4202696E7
58000.0,44.941833161,2.564006128739681E-4,58000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,0.0,2362.0,2.4209248E7
59000.0,45.69402832,2.6111304449933607E-4,59000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,0.0,2407.0,2.4216808E7
60000.0,46.449099814,2.6584516661840924E-4,60000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,1.0,2440.0,2.422536E7
61000.0,47.196337678,2.705293960752272E-4,61000.0,0.0,0.0,3.0,0.0,?,?,1.0,0.0,1.0,2477.0,2.4231576E7
62000.0,47.938868014,2.751854384661554E-4,62000.0,0.0,0.0,3.0,0.0,?,?,1.0,0.0,0.0,2518.0,2.4238464E7
63000.0,48.678753882,2.798260563410608E-4,63000.0,0.0,0.0,3.0,0.0,?,?,1.0,0.0,1.0,2554.0,2.4244512E7
64000.0,49.409091852,2.8440790006765233E-4,64000.0,0.0,0.0,3.0,0.0,?,?,1.0,0.0,1.0,2589.0,2.4250392E7
65000.0,50.137588902,2.889796193881023E-4,65000.0,0.0,0.0,3.0,0.0,?,?,1.0,0.0,0.0,2634.0,2.4257952E7
66000.0,50.860777223,2.935194064811368E-4,66000.0,0.0,0.0,3.0,0.0,?,?,1.0,0.0,0.0,2678.0,2.4265344E7
67000.0,51.578871584,2.980284960288853E-4,67000.0,0.0,0.0,3.0,0.0,?,?,1.0,0.0,1.0,2719.0,2.4272232E7
68000.0,52.301644831,3.025683476130516E-4,68000.0,0.0,0.0,3.0,0.0,?,?,1.0,0.0,1.0,2763.0,2.4279624E7
69000.0,53.296397111,3.0881874687338777E-4,69000.0,0.0,0.0,3.0,0.0,?,?,1.0,0.0,1.0,2814.0,2.4288192E7
70000.0,54.336267259,3.153541751256601E-4,70000.0,0.0,0.0,3.0,0.0,?,?,1.0,0.0,1.0,2848.0,2.4293904E7
71000.0,55.379855117,3.219148282299475E-4,71000.0,0.0,0.0,3.0,0.0,?,?,1.0,0.0,1.0,2889.0,2.4300792E7
72000.0,56.424962598,3.2848648815462795E-4,72000.0,0.0,0.0,3.0,0.0,?,?,1.0,0.0,0.0,2921.0,2.4306168E7
73000.0,57.46976164,3.350577979144937E-4,73000.0,0.0,0.0,3.0,0.0,?,?,1.0,0.0,1.0,2956.0,2.4312048E7
74000.0,58.520561139,3.416689486133832E-4,74000.0,0.0,0.0,3.0,0.0,?,?,1.0,0.0,1.0,3002.0,2.4319776E7
75000.0,59.564082143,3.4823593906061574E-4,75000.0,0.0,0.0,3.0,0.0,?,?,1.0,0.0,1.0,3038.0,2.4325824E7
76000.0,60.601405442,3.5476568495086463E-4,76000.0,0.0,0.0,3.0,0.0,?,?,1.0,0.0,1.0,3077.0,2.4332376E7
77000.0,61.642244664,3.6131901045723396E-4,77000.0,0.0,0.0,3.0,0.0,?,?,1.0,0.0,1.0,3109.0,2.4337752E7
78000.0,62.681908845,3.6786638361668573E-4,78000.0,0.0,0.0,3.0,0.0,?,?,1.0,0.0,1.0,3141.0,2.4343128E7
79000.0,63.700833044,3.7428478349975136E-4,79000.0,0.0,0.0,3.0,0.0,?,?,1.0,0.0,0.0,3178.0,2.4349344E7
80000.0,64.718813968,3.8069949370148206E-4,80000.0,0.0,0.0,3.0,0.0,?,?,1.0,0.0,1.0,3211.0,2.4357896E7
81000.0,65.728878757,3.8706616489406475E-4,81000.0,0.0,0.0,4.0,0.0,?,?,1.0,0.0,1.0,3253.0,2.4364952E7
82000.0,66.738265649,3.9343014245445845E-4,82000.0,0.0,0.0,4.0,0.0,?,?,1.0,0.0,1.0,3289.0,2.4371E7
83000.0,67.747457644,3.9979486498409864E-4,83000.0,0.0,0.0,4.0,0.0,?,?,1.0,0.0,0.0,3334.0,2.437856E7
84000.0,68.787987552,4.063593534162944E-4,84000.0,0.0,0.0,4.0,0.0,?,?,1.0,0.0,1.0,3381.0,2.4386456E7
85000.0,69.828043419,4.129220264897024E-4,85000.0,0.0,0.0,4.0,0.0,?,?,1.0,0.0,1.0,3407.0,2.4390824E7
86000.0,70.869835917,4.194974234177294E-4,86000.0,0.0,0.0,4.0,0.0,?,?,1.0,0.0,1.0,3446.0,2.4397376E7
87000.0,71.918055265,4.261154798130151E-4,87000.0,0.0,0.0,4.0,0.0,?,?,1.0,0.0,0.0,3492.0,2.4405104E7
88000.0,72.935099911,4.3253865596344686E-4,88000.0,0.0,0.0,4.0,0.0,?,?,1.0,0.0,0.0,3536.0,2.4412496E7
89000.0,73.944115444,4.389126150291787E-4,89000.0,0.0,0.0,4.0,0.0,?,?,1.0,0.0,1.0,3570.0,2.4418208E7
90000.0,74.962822454,4.453493005732239E-4,90000.0,0.0,0.0,4.0,0.0,?,?,1.0,0.0,0.0,3604.0,2.442392E7
91000.0,75.97343942,4.517362309086885E-4,91000.0,0.0,0.0,4.0,0.0,?,?,1.0,0.0,1.0,3635.0,2.4429128E7
92000.0,76.988022672,4.581501236167804E-4,92000.0,0.0,0.0,4.0,0.0,?,?,1.0,0.0,0.0,3678.0,2.4436352E7
93000.0,78.013588912,4.646349184040128E-4,93000.0,0.0,0.0,4.0,0.0,?,?,1.0,0.0,1.0,3711.0,2.4441896E7
94000.0,79.026866724,4.710441696911163E-4,94000.0,0.0,0.0,4.0,0.0,?,?,1.0,0.0,1.0,3760.0,2.4450128E7
95000.0,80.037864228,4.7744079895178503E-4,95000.0,0.0,0.0,4.0,0.0,?,?,1.0,0.0,0.0,3801.0,2.4457016E7
96000.0,81.065638972,4.839450526796824E-4,96000.0,0.0,0.0,4.0,0.0,?,?,1.0,0.0,1.0,3834.0,2.446256E7
97000.0,82.080733052,4.903704247064431E-4,97000.0,0.0,0.0,4.0,0.0,?,?,1.0,0.0,0.0,3865.0,2.4467768E7
