learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,true changes,delay detection (average),delay true detection (average),MTFA (average),MDR,true changes detected,input values,model training instances,model serialized size (bytes)
2000.0,0.092168593,6.382392829464127E-9,1000.0,0.0,0.0,0.0,?,?,?,?,0.0,5.0,1000.0,280016.0
3000.0,0.187458222,1.329210831982394E-8,2000.0,0.0,0.0,0.0,?,?,?,?,0.0,4.0,1000.0,280296.0
4000.0,0.229424059,1.633516764357065E-8,3000.0,0.0,0.0,0.0,?,?,?,?,0.0,3.0,1000.0,280296.0
5000.0,0.266355067,1.901313754155611E-8,4000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,1000.0,280296.0
6000.0,0.300192965,2.1466817448021224E-8,5000.0,0.0,0.0,0.0,?,?,?,?,0.0,8.0,1000.0,280296.0
7000.0,0.340427665,2.438434722285097E-8,6000.0,0.0,0.0,0.0,?,?,?,?,0.0,7.0,1000.0,280296.0
8000.0,0.380203417,2.7268597404317312E-8,7000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,1000.0,280296.0
9000.0,0.422971627,3.036983902140831E-8,8000.0,0.0,0.0,0.0,?,?,?,?,0.0,7.0,1000.0,280296.0
10000.0,0.452171143,3.248717697448408E-8,9000.0,0.0,0.0,0.0,?,?,?,?,0.0,5.0,2000.0,280296.0
11000.0,0.481639609,3.462401723857348E-8,10000.0,0.0,0.0,0.0,?,?,?,?,0.0,4.0,3000.0,280296.0
12000.0,0.508089849,3.6541997557835034E-8,11000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,4000.0,280296.0
13000.0,0.536585033,3.860826244260495E-8,12000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,5000.0,280296.0
14000.0,0.565518895,4.070633708677565E-8,13000.0,0.0,0.0,0.0,?,?,?,?,0.0,3.0,6000.0,280296.0
15000.0,0.591778624,4.2610502924633524E-8,14000.0,0.0,0.0,0.0,?,?,?,?,0.0,7.0,7000.0,280296.0
16000.0,0.615602635,4.4338048089587444E-8,15000.0,0.0,0.0,0.0,?,?,?,?,0.0,6.0,8000.0,280296.0
17000.0,0.647075564,4.662023752951374E-8,16000.0,0.0,0.0,0.0,?,?,?,?,0.0,8.0,9000.0,280296.0
18000.0,0.671224297,4.837132918800538E-8,17000.0,0.0,0.0,0.0,?,?,?,?,0.0,4.0,10000.0,280296.0
19000.0,0.695572121,5.013685748751586E-8,18000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,11000.0,280296.0
20000.0,0.738025161,5.321524525310224E-8,19000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,7.0,12000.0,280296.0
21000.0,0.778841995,5.6174987180077786E-8,20000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,13000.0,280296.0
22000.0,0.808685384,5.83390141515558E-8,21000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,5.0,14000.0,280296.0
23000.0,0.837152402,6.040323664148649E-8,22000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,4.0,15000.0,280296.0
24000.0,0.866303057,6.251703154783076E-8,23000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,3.0,16000.0,280296.0
25000.0,0.888431448,6.412162260012081E-8,24000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,17000.0,280296.0
26000.0,0.910098888,6.569278881595781E-8,25000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,8.0,18000.0,280296.0
27000.0,0.931550543,6.724830786249912E-8,26000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,7.0,19000.0,280296.0
28000.0,0.954862331,6.893871031596637E-8,27000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,20000.0,280296.0
29000.0,0.97725227,7.056226693970463E-8,28000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,7.0,21000.0,280296.0
30000.0,0.995576784,7.189102831245711E-8,29000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,5.0,22000.0,280296.0
31000.0,1.015515193,7.333681769128269E-8,30000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,4.0,23000.0,280296.0
32000.0,1.032678292,7.458136163869253E-8,31000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,2.0,24000.0,280296.0
33000.0,1.054782133,7.618417250234013E-8,32000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,25000.0,280296.0
34000.0,1.083014443,7.823137566372132E-8,33000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,3.0,26000.0,280296.0
35000.0,1.113687009,8.04555285609824E-8,34000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,7.0,27000.0,280296.0
36000.0,1.141058284,8.244029568457355E-8,35000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,6.0,28000.0,280296.0
37000.0,1.15939641,8.377004410122831E-8,36000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,8.0,29000.0,280296.0
38000.0,1.177179153,8.505952015499894E-8,37000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,4.0,30000.0,280296.0
39000.0,1.197440422,8.652872100857396E-8,38000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,31000.0,280296.0
40000.0,1.222486479,8.834488012097154E-8,39000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,7.0,32000.0,280296.0
41000.0,1.249173379,9.028002131372068E-8,40000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,1.0,33000.0,280296.0
42000.0,1.274581878,9.212246210155387E-8,41000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,5.0,34000.0,280296.0
43000.0,1.302541794,9.414991321792204E-8,42000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,4.0,35000.0,280296.0
44000.0,1.327560174,9.596406539422768E-8,43000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,3.0,36000.0,280296.0
45000.0,1.355407586,9.798335853328306E-8,44000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,1.0,37000.0,280296.0
46000.0,1.38388226,1.000481361810242E-7,45000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,8.0,38000.0,280296.0
47000.0,1.40671913,1.0170410101210077E-7,46000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,7.0,39000.0,280296.0
48000.0,1.429213213,1.0333520940634732E-7,47000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,0.0,40000.0,280296.0
49000.0,1.451810002,1.0497376529773076E-7,48000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,7.0,41000.0,280296.0
50000.0,1.481728118,1.0714321093139549E-7,49000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,5.0,42000.0,280296.0
51000.0,1.512805468,1.0939671584003915E-7,50000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,4.0,43000.0,280296.0
52000.0,1.541803639,1.1149945370829974E-7,51000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,2.0,44000.0,280296.0
53000.0,1.561558513,1.1293193445484463E-7,52000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,1.0,45000.0,280296.0
54000.0,1.588239522,1.1486664847483236E-7,53000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,3.0,46000.0,280296.0
55000.0,1.613145477,1.1667264840233449E-7,54000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,7.0,47000.0,280296.0
56000.0,1.63219282,1.1805382411220421E-7,55000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,6.0,48000.0,280296.0
57000.0,1.655301659,1.1972951017036413E-7,56000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,8.0,49000.0,280296.0
