instances,accuracy,kappa,kappa_t,kappa_m,f1_score,f1_score_0,f1_score_1,precision,precision_0,precision_1,recall,recall_0,recall_1
100000.0,81.122,62.26398687934937,60.131781799750804,60.27440499989479,81.18850393333423,80.74852131348155,81.48126348832648,81.15204909810124,78.34372217275157,83.96037602345092,81.22499153550989,83.30562861651762,79.14435445450214
