learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,true changes,delay detection (average),delay true detection (average),MTFA (average),MDR,true changes detected,input values,model training instances,model serialized size (bytes)
2000.0,3.891973123,2.4762759061583714E-5,1000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,1000.0,2.4616096E7
3000.0,5.187388184,3.30122233774173E-5,2000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,1000.0,2.4616096E7
4000.0,6.378374881,4.064842914489809E-5,3000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,2000.0,2.4784096E7
5000.0,7.880739781,5.03463824905222E-5,4000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,3000.0,2.4952096E7
6000.0,9.148039718,5.858204113321168E-5,5000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,4000.0,2.5120096E7
7000.0,10.150366907,6.513931423707813E-5,6000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,5000.0,2.5288096E7
8000.0,11.252321938,7.23962503784763E-5,7000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,6000.0,2.5456096E7
9000.0,12.483476511,8.055753952231568E-5,8000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,7000.0,2.5624096E7
10000.0,13.644701664,8.830573734436874E-5,9000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,8000.0,2.5792096E7
11000.0,14.683158274,9.527990331571684E-5,10000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,9000.0,2.5960096E7
12000.0,15.765622917,1.0259666840888636E-4,11000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,10000.0,2.6128096E7
13000.0,16.842770411,1.0992430767604108E-4,12000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,11000.0,2.6296096E7
14000.0,17.918616696,1.1728985318425572E-4,13000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,12000.0,2.6464096E7
15000.0,19.081556457,1.2530220842668963E-4,14000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,13000.0,2.6632096E7
16000.0,20.133265704,1.3259392318677325E-4,15000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,14000.0,2.6800096E7
