learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,true changes,delay detection (average),delay true detection (average),MTFA (average),MDR,true changes detected,input values,model training instances,model serialized size (bytes)
2000.0,2.618024153,6.716854724728601E-6,1000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,1000.0,9939016.0
3000.0,3.00463804,7.71092816099172E-6,2000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,1000.0,9939016.0
4000.0,3.229473934,8.289033079773053E-6,3000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,1000.0,9939016.0
5000.0,3.467098541,8.900020728080583E-6,4000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,1000.0,9939016.0
6000.0,3.686175398,9.46331783500451E-6,5000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,1000.0,9939016.0
7000.0,3.896251741,1.0003472545390275E-5,6000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,1000.0,9939016.0
8000.0,4.106661743,1.0544485169989219E-5,7000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,1000.0,9939016.0
9000.0,4.319127741,1.109078423430848E-5,8000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,1000.0,9939016.0
10000.0,4.617496347,1.1857958708409708E-5,9000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,1000.0,9939016.0
11000.0,4.922996516,1.26434700751465E-5,10000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,1000.0,9939016.0
12000.0,5.42040954,1.3956405448809673E-5,11000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,2000.0,1.0203016E7
13000.0,5.824014961,1.5049298106178463E-5,12000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,3000.0,1.0467016E7
14000.0,6.204183932,1.610469336541697E-5,13000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,4000.0,1.0731016E7
15000.0,6.583405176,1.7183357288397786E-5,14000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,5000.0,1.0995016E7
16000.0,6.969968903,1.8309307444413603E-5,15000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,6000.0,1.1259016E7
17000.0,7.388433295,1.9556755019454147E-5,16000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,7000.0,1.1523016E7
18000.0,7.77326668,2.0730231104295656E-5,17000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,8000.0,1.1787016E7
19000.0,8.163003374,2.194527673832703E-5,18000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,9000.0,1.2051016E7
20000.0,8.556057707,2.3197509892509957E-5,19000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,2.0,10000.0,1.2315016E7
21000.0,8.987475497,2.460142985254441E-5,20000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,11000.0,1.2579016E7
22000.0,9.406445051,2.5993455116507588E-5,21000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,2.0,12000.0,1.2843016E7
23000.0,9.834495653,2.7444886706232196E-5,22000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,13000.0,1.3107016E7
24000.0,10.258526277,2.8911647391794556E-5,23000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,2.0,14000.0,1.3371016E7
25000.0,10.671938601,3.0369913223989715E-5,24000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,15000.0,1.3635016E7
26000.0,11.095273352,3.18920917987408E-5,25000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,2.0,16000.0,1.3899016E7
27000.0,11.514777497,3.342914758939832E-5,26000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,17000.0,1.4163016E7
28000.0,11.996908088,3.522859364155762E-5,27000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,18000.0,1.4427016E7
29000.0,12.563730123,3.73828440600501E-5,28000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,19000.0,1.4691016E7
30000.0,13.07593919,3.9364516061103286E-5,29000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,20000.0,1.4955016E7
31000.0,13.520930126,4.11168959975091E-5,30000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,21000.0,1.5222272E7
32000.0,13.959039784,4.287209894449046E-5,31000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,22000.0,1.5486272E7
33000.0,14.393070407,4.464060299882247E-5,32000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,2.0,23000.0,1.5750272E7
34000.0,14.837422863,4.648151239704855E-5,33000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,24000.0,1.6014272E7
35000.0,15.280228307,4.834625495211238E-5,34000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,2.0,25000.0,1.6278272E7
36000.0,15.79133556,5.053353721311095E-5,35000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,26000.0,1.6542272E7
37000.0,16.254234022,5.254612463995016E-5,36000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,2.0,27000.0,1.6806272E7
38000.0,16.721743601,5.4610689752799514E-5,37000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,2.0,28000.0,1.7070272E7
39000.0,17.230562539,5.6892431579191794E-5,38000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,2.0,29000.0,1.7334272E7
40000.0,17.723712127,5.9137586583539554E-5,39000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,2.0,30000.0,1.7598272E7
41000.0,18.180039165,6.12462658591139E-5,40000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,1.0,31000.0,1.7862272E7
42000.0,18.636425932,6.338639098327106E-5,41000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,2.0,32000.0,1.8126272E7
43000.0,19.151215377,6.583554115882032E-5,42000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,1.0,33000.0,1.8390272E7
44000.0,19.605708451,6.802886724393086E-5,43000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,2.0,34000.0,1.8654272E7
45000.0,20.154384246,7.071418013179833E-5,44000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,1.0,35000.0,1.8918272E7
46000.0,20.742044885,7.36304269450525E-5,45000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,2.0,36000.0,1.9182272E7
47000.0,21.288944458,7.638174988764228E-5,46000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,1.0,37000.0,1.9446272E7
48000.0,21.837605813,7.917940785894851E-5,47000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,1.0,38000.0,1.9710272E7
49000.0,22.353021251,8.184274417848985E-5,48000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,0.0,39000.0,1.9974272E7
50000.0,22.836080616,8.437187657080351E-5,49000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,1.0,40000.0,2.0238272E7
51000.0,23.379338817,8.725374982801211E-5,50000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,1.0,41000.0,2.0505528E7
52000.0,23.912465187,9.011828672696092E-5,51000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,0.0,42000.0,2.0769528E7
53000.0,24.417672697,9.286731718130268E-5,52000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,2.0,43000.0,2.1033528E7
54000.0,24.970287633,9.591205180558913E-5,53000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,1.0,44000.0,2.1297528E7
55000.0,25.467631597,9.868622783958336E-5,54000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,2.0,45000.0,2.1561528E7
