learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,true changes,delay detection (average),delay true detection (average),MTFA (average),MDR,true changes detected,input values,model training instances,model serialized size (bytes)
1000.0,0.642753025,3.8919120877417217E-7,1000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,51.0,2359984.0
2000.0,1.038340903,6.73422265579835E-7,2000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,107.0,2777352.0
3000.0,1.260821825,8.473333955102021E-7,3000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,165.0,3021600.0
4000.0,1.439866228,1.002191239099935E-6,4000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,216.0,3343296.0
5000.0,1.595270849,1.1466381099414225E-6,5000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,262.0,3592912.0
6000.0,1.755993044,1.3073357498125008E-6,6000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,315.0,3864880.0
7000.0,1.971125948,1.5395272247909777E-6,7000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,372.0,4171976.0
8000.0,2.268765826,1.9036764302587698E-6,8000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,422.0,4729232.0
9000.0,2.504219055,2.231441028476832E-6,9000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,483.0,5380960.0
10000.0,3.832740977,5.776711687045935E-6,10000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,531.0,1.0315328E7
11000.0,4.087210902,6.456776367603064E-6,11000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,588.0,1.0330376E7
12000.0,4.315031914,7.066431570257473E-6,12000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,640.0,1.0344104E7
13000.0,4.54165378,7.673496929357714E-6,13000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,680.0,1.0354664E7
14000.0,4.889742336,8.607178492139139E-6,14000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,732.0,1.0368392E7
15000.0,5.116100344,9.215191213278066E-6,15000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,787.0,1.0382912E7
16000.0,5.341803827,9.82221657998352E-6,16000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,837.0,1.0396112E7
17000.0,5.568590473,1.0432898558218557E-5,17000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,885.0,1.0408784E7
18000.0,5.797156062,1.1049166930181001E-5,18000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,936.0,1.0422248E7
19000.0,6.026935112,1.166960160126488E-5,19000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,993.0,1.0437296E7
20000.0,6.254690254,1.2285416600096913E-5,20000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,1035.0,1.045164E7
21000.0,6.48195027,1.2900575785796436E-5,21000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,1079.0,1.0463256E7
