learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,true changes,delay detection (average),delay true detection (average),MTFA (average),MDR,true changes detected,input values,model training instances,model serialized size (bytes)
1000.0,0.064144607,4.650506972887864E-9,1000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,27.0,293616.0
2000.0,0.157604098,1.1749565532015018E-8,2000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,60.0,293616.0
3000.0,0.192085262,1.4368708861426764E-8,3000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,84.0,293616.0
4000.0,0.222497718,1.667879854585355E-8,4000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,110.0,293616.0
5000.0,0.251026335,1.884579432688033E-8,5000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,142.0,293616.0
6000.0,0.268784168,2.0194655689181144E-8,6000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,172.0,293616.0
7000.0,0.293864617,2.209973321779942E-8,7000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,200.0,293616.0
8000.0,0.31870135,2.3986298403398448E-8,8000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,232.0,293616.0
9000.0,0.338923783,2.5522367501774185E-8,9000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,256.0,293616.0
10000.0,0.358458834,2.700622397820776E-8,10000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,287.0,293616.0
11000.0,0.377680534,2.8466278729693348E-8,11000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,322.0,293616.0
12000.0,0.396864236,2.9923447203667216E-8,12000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,355.0,293616.0
13000.0,0.416161953,3.1389276105308284E-8,13000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,391.0,293616.0
14000.0,0.435063884,3.282504162910705E-8,14000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,423.0,293616.0
15000.0,0.45427003,3.428391491945212E-8,15000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,455.0,293616.0
16000.0,0.47305057,3.5710459744439765E-8,16000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,486.0,293616.0
17000.0,0.492022287,3.7151526119926315E-8,17000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,510.0,293616.0
18000.0,0.511020682,3.85946189207894E-8,18000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,531.0,293616.0
19000.0,0.530056557,4.0040558652573564E-8,19000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,561.0,293616.0
20000.0,0.549299404,4.150221970203642E-8,20000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,585.0,293616.0
21000.0,0.568877336,4.298933336216335E-8,21000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,606.0,293616.0
22000.0,0.58793687,4.443707020010178E-8,22000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,642.0,293616.0
23000.0,0.606787335,4.586892643503223E-8,23000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,671.0,293616.0
24000.0,0.625720373,4.7307054805153354E-8,24000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,697.0,293616.0
25000.0,0.64454505,4.873695221792285E-8,25000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,718.0,293616.0
26000.0,0.663314558,5.0162659066872045E-8,26000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,2.0,745.0,293616.0
27000.0,0.682098506,5.158946275900428E-8,27000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,767.0,293616.0
28000.0,0.700783933,5.3008782927089676E-8,28000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,800.0,293616.0
29000.0,0.719715785,5.444682121022914E-8,29000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,825.0,293616.0
30000.0,0.738440312,5.58691113622797E-8,30000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,845.0,293616.0
31000.0,0.757332079,5.730410484216486E-8,31000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,2.0,869.0,293616.0
32000.0,0.776077025,5.872794599428151E-8,32000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,2.0,902.0,293616.0
33000.0,0.795134575,6.017553213022027E-8,33000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,930.0,293616.0
34000.0,0.81400599,6.160897969927016E-8,34000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,962.0,293616.0
35000.0,0.832722694,6.303067562665168E-8,35000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,995.0,293616.0
36000.0,0.851402331,6.444955599404249E-8,36000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,1021.0,293616.0
37000.0,0.870097607,6.586962427906069E-8,37000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,2.0,1053.0,293616.0
38000.0,0.897354032,6.793998604881885E-8,38000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,1089.0,293616.0
39000.0,0.921993049,6.981153299018117E-8,39000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,1114.0,293616.0
40000.0,0.94662235,7.168234191711369E-8,40000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,2.0,1147.0,293616.0
41000.0,0.971320569,7.355838576360913E-8,41000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,0.0,1175.0,293616.0
42000.0,0.990643751,7.502614895276101E-8,42000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,0.0,1202.0,293616.0
43000.0,1.009611084,7.646688232544185E-8,43000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,0.0,1225.0,293616.0
44000.0,1.028461775,7.789875572703154E-8,44000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,1.0,1264.0,293616.0
45000.0,1.046462212,7.926604496631147E-8,45000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,1.0,1292.0,293616.0
46000.0,1.058784636,8.020203989449264E-8,46000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,1.0,1315.0,293616.0
47000.0,1.070912953,8.11232907132742E-8,47000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,2.0,1346.0,293616.0
48000.0,1.083077104,8.204726343500736E-8,48000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,0.0,1378.0,293616.0
49000.0,1.09687068,8.309500511127831E-8,49000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,1.0,1411.0,293616.0
