learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,true changes,delay detection (average),delay true detection (average),MTFA (average),MDR,true changes detected,input values,model training instances,model serialized size (bytes)
2000.0,0.687921835,6.343686003219648E-7,1000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,1000.0,3586392.0
3000.0,0.884679539,8.169208260969384E-7,2000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,1000.0,3586392.0
4000.0,1.036356226,9.626693612627355E-7,3000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,2000.0,3714392.0
5000.0,1.173054733,1.0985517178054009E-6,4000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,3000.0,3842392.0
6000.0,1.364244779,1.294931283004108E-6,5000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,4000.0,3970392.0
7000.0,1.557162558,1.4994736973181617E-6,6000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,5000.0,4098392.0
8000.0,1.750343967,1.7106925767589423E-6,7000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,6000.0,4226392.0
9000.0,1.945988999,1.9310836384800387E-6,8000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,7000.0,4354392.0
10000.0,2.111401749,2.1228959352138163E-6,9000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,8000.0,4482392.0
11000.0,2.265344312,2.306505032404715E-6,10000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,9000.0,4610392.0
12000.0,2.446141995,2.528131424335463E-6,11000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,10000.0,4738392.0
13000.0,2.649868315,2.784610452388382E-6,12000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,11000.0,4866392.0
14000.0,2.858462398,3.0541250176882E-6,13000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,12000.0,4994392.0
15000.0,3.072061144,3.3371789147301394E-6,14000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,13000.0,5122392.0
16000.0,3.246366814,3.573934848995333E-6,15000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,14000.0,5250392.0
17000.0,3.405239253,3.7949889846458558E-6,16000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,15000.0,5378392.0
18000.0,3.571103324,4.0312636057956475E-6,17000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,16000.0,5506392.0
19000.0,3.790132079,4.350524571244235E-6,18000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,17000.0,5634392.0
20000.0,3.988596176,4.646381933289837E-6,19000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,18000.0,5762392.0
21000.0,4.180813103,4.939291432823256E-6,20000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,19000.0,5890392.0
22000.0,4.367934525,5.230671936419418E-6,21000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,20000.0,6019208.0
23000.0,4.557268533,5.531767368051072E-6,22000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,21000.0,6147208.0
24000.0,4.749947741,5.8445629479696455E-6,23000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,22000.0,6275208.0
25000.0,4.953336132,6.181478764553194E-6,24000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,23000.0,6403208.0
26000.0,5.195916443,6.591349294060607E-6,25000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,24000.0,6531208.0
27000.0,5.397050407,6.937851195739274E-6,26000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,25000.0,6659208.0
28000.0,5.595620708,7.286511963518651E-6,27000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,26000.0,6787208.0
29000.0,5.797083926,7.646923466565438E-6,28000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,27000.0,6915208.0
30000.0,6.000016776,8.016683951875236E-6,29000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,28000.0,7043208.0
31000.0,6.209003123,8.404394720267642E-6,30000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,29000.0,7171208.0
32000.0,6.434177776,8.829594343532538E-6,31000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,30000.0,7299208.0
33000.0,6.661808049,9.26696861805517E-6,32000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,31000.0,7427208.0
34000.0,6.866101492,9.666267856889789E-6,33000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,32000.0,7555208.0
35000.0,7.07459165,1.0080673612243586E-5,34000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,33000.0,7683208.0
36000.0,7.285460934,1.050679090115858E-5,35000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,34000.0,7811208.0
37000.0,7.498322193,1.0943982125697319E-5,36000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,35000.0,7939208.0
38000.0,7.714211306,1.139454108083341E-5,37000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,36000.0,8067208.0
39000.0,7.931206016,1.1854592904486506E-5,38000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,37000.0,8195208.0
40000.0,8.2281863,1.2494056750652366E-5,39000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,1.0,38000.0,8323208.0
41000.0,8.533161574,1.316083442523479E-5,40000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,1.0,39000.0,8451208.0
42000.0,8.841412085,1.3845050985934728E-5,41000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,0.0,40000.0,8580096.0
43000.0,9.135009661,1.4506464863820335E-5,42000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,0.0,41000.0,8708096.0
44000.0,9.37162019,1.5047333902386553E-5,43000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,1.0,42000.0,8836096.0
45000.0,9.609121021,1.5598102615430085E-5,44000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,1.0,43000.0,8964096.0
46000.0,9.846973323,1.6157562563826237E-5,45000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,1.0,44000.0,9092096.0
47000.0,10.08916991,1.6735260865922496E-5,46000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,1.0,45000.0,9220096.0
48000.0,10.333921115,1.732715717483334E-5,47000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,0.0,46000.0,9348096.0
49000.0,10.57774689,1.792488943316644E-5,48000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,1.0,47000.0,9476096.0
50000.0,10.827614314,1.8545706662568772E-5,49000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,0.0,48000.0,9604096.0
51000.0,11.077815361,1.9175637887468065E-5,50000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,1.0,49000.0,9732096.0
52000.0,11.332089492,1.9824243871890694E-5,51000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,0.0,50000.0,9860096.0
53000.0,11.585436158,2.047887330906284E-5,52000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,1.0,51000.0,9988096.0
