learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,true changes,delay detection (average),delay true detection (average),MTFA (average),MDR,true changes detected,input values,model training instances,model serialized size (bytes)
1000.0,0.320864485,1.0420808218548901E-7,1000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,41.0,1274968.0
2000.0,0.619517666,2.1354031621373153E-7,2000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,87.0,1415088.0
3000.0,0.873998597,3.152244419465856E-7,3000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,128.0,1544544.0
4000.0,1.033487302,3.8182244810983333E-7,4000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,163.0,1614112.0
5000.0,1.159370124,4.355852272271717E-7,5000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,200.0,1650888.0
6000.0,1.269059549,4.836397484546859E-7,6000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,238.0,1693448.0
7000.0,1.352868529,5.210704183083981E-7,7000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,276.0,1726392.0
8000.0,1.435374036,5.586354157919913E-7,8000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,317.0,1759960.0
9000.0,1.514846344,5.952346917091372E-7,9000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,353.0,1780160.0
10000.0,1.59706897,6.338033634664926E-7,10000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,388.0,1813200.0
11000.0,1.683701273,6.751899613628806E-7,11000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,427.0,1846640.0
12000.0,1.760685075,7.124247935748039E-7,12000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,461.0,1869616.0
13000.0,1.837718367,7.501993139972477E-7,13000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,499.0,1895496.0
14000.0,2.353218482,1.2083504458334278E-6,14000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,533.0,3435440.0
15000.0,2.495678167,1.3351691668045378E-6,15000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,577.0,3441072.0
16000.0,2.628070443,1.4532318497438918E-6,16000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,624.0,3447088.0
17000.0,2.757270506,1.568601850108991E-6,17000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,660.0,3451696.0
18000.0,2.925241145,1.7187535793216798E-6,18000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,689.0,3455408.0
19000.0,3.055700575,1.8355462188267567E-6,19000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,729.0,3460528.0
20000.0,3.190520744,1.9564525974675335E-6,20000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,776.0,3466544.0
21000.0,3.324282516,2.076601931303142E-6,21000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,813.0,3472096.0
22000.0,3.478071601,2.2149390814117494E-6,22000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,852.0,3477088.0
23000.0,3.632601102,2.3541162337713594E-6,23000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,886.0,3481440.0
24000.0,3.799623288,2.5047772258797936E-6,24000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,928.0,3486816.0
25000.0,3.934126205,2.6262959954651762E-6,25000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,971.0,3492320.0
26000.0,4.081742842,2.7598776388272463E-6,26000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,1015.0,3497952.0
27000.0,4.254434734,2.9163734694224415E-6,27000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,1054.0,3502944.0
28000.0,4.38805545,3.0376482850766993E-6,28000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,1096.0,3508320.0
29000.0,4.522625645,3.159940816574683E-6,29000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,1131.0,3512800.0
30000.0,4.663903728,3.2884742597509077E-6,30000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,1162.0,3516768.0
31000.0,4.856073304,3.4635946495146205E-6,31000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,1207.0,3522528.0
32000.0,5.046160608,3.637044107106989E-6,32000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,1243.0,3527136.0
33000.0,5.239498971,3.8137737721752528E-6,33000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,1292.0,3533408.0
34000.0,5.431086351,3.989188359572133E-6,34000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,1337.0,3539168.0
35000.0,5.591369958,4.136132745753046E-6,35000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,1373.0,3543776.0
36000.0,5.726890031,4.260607837609623E-6,36000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,0.0,1425.0,3550432.0
