learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,true changes,delay detection (average),delay true detection (average),MTFA (average),MDR,true changes detected,input values,model training instances,model serialized size (bytes)
2000.0,0.118211112,8.771205915808676E-9,1000.0,0.0,0.0,0.0,?,?,?,?,0.0,3.0,1000.0,299160.0
3000.0,0.190638505,1.4381818695643709E-8,2000.0,0.0,0.0,0.0,?,?,?,?,0.0,3.0,2000.0,299440.0
4000.0,0.247168024,1.8760897226598527E-8,3000.0,0.0,0.0,0.0,?,?,?,?,0.0,5.0,3000.0,299440.0
5000.0,0.285140649,2.1702459614587326E-8,4000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,4000.0,299440.0
6000.0,0.324104795,2.472083051609082E-8,5000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,5000.0,299440.0
7000.0,0.35829768,2.7369594051738578E-8,6000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,6000.0,299440.0
8000.0,0.385001884,2.9438244351463183E-8,7000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,7000.0,299440.0
9000.0,0.410211237,3.139109550700833E-8,8000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,8000.0,299440.0
10000.0,0.42667628,3.266656569653087E-8,9000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,9000.0,299440.0
11000.0,0.443020895,3.393270688982887E-8,10000.0,0.0,0.0,0.0,?,?,?,?,0.0,3.0,10000.0,299440.0
12000.0,0.462707777,3.545775793984118E-8,11000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,11000.0,299440.0
13000.0,0.48445628,3.714251316600375E-8,12000.0,0.0,0.0,0.0,?,?,?,?,0.0,5.0,12000.0,299440.0
14000.0,0.506226063,3.882891685464729E-8,13000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,13000.0,299440.0
15000.0,0.527981186,4.05141849013749E-8,14000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,14000.0,299440.0
