avg,std,drift_detector,generator,delay
9087.032,1605.1327338642952,DDM,AGRAW1,10000
2009.053,1120.032613403586,EDDM,AGRAW1,10000
3627.483333333333,621.8689308867441,ADWIN,AGRAW1,10000
42.853,32.99043317387633,ECDD,AGRAW1,10000
578.6260000000001,253.10313844491665,STEPD,AGRAW1,10000
1150.6246666666666,348.1529483309822,SeqDrift2,AGRAW1,10000
110.11766666666668,53.863557110123686,SEED,AGRAW1,10000
8221.576,1448.6637311021032,HDDM_A_Test,AGRAW1,10000
1372.0413333333336,375.5913960740965,HDDM_W_Test,AGRAW1,10000
10041.242333333334,851.7976062840409,RDDM_30,AGRAW1,10000
8141.791333333334,1716.1405942690774,RDDM,AGRAW1,10000
5.963666666666667,4.911337552597618,HypothesisTestDetectorKs,AGRAW1,10000
0.1103333333333333,0.057705189445048,HypothesisTestDetectorWrs,AGRAW1,10000
11.037333333333333,13.319505229382791,HypothesisTestDetectorTt,AGRAW1,10000
4536.565333333333,3541.131795417705,MultivariateDetector,AGRAW1,10000
329.1333333333333,1772.437243521536,Studd,AGRAW1,10000
3020.604,1520.2906680184549,DDM,AGRAW2,10000
2502.449,1347.8814321651837,EDDM,AGRAW2,10000
6952.538333333333,1560.1255646669026,ADWIN,AGRAW2,10000
13.935333333333334,7.330652873759305,ECDD,AGRAW2,10000
524.1740000000001,276.1189112876311,STEPD,AGRAW2,10000
2926.904,611.6825211038813,SeqDrift2,AGRAW2,10000
401.871,130.69316823129407,SEED,AGRAW2,10000
9146.285666666668,1326.0210850603228,HDDM_A_Test,AGRAW2,10000
5248.840666666667,2990.235159980937,HDDM_W_Test,AGRAW2,10000
10192.591666666667,14.721509678773511,RDDM_30,AGRAW2,10000
9218.729333333333,1617.4532609855803,RDDM,AGRAW2,10000
86.18199999999999,20.105494008686613,HypothesisTestDetectorKs,AGRAW2,10000
0.041,0.0171949605020385,HypothesisTestDetectorWrs,AGRAW2,10000
88.93299999999999,16.37134511883492,HypothesisTestDetectorTt,AGRAW2,10000
4611.717333333334,3703.622486736405,MultivariateDetector,AGRAW2,10000
0.0,0.0,Studd,AGRAW2,10000
4149.683333333333,2080.572213256621,DDM,LED,10000
0.0,0.0,EDDM,LED,10000
1440.0356666666669,257.83504098141685,ADWIN,LED,10000
54.44566666666667,40.086633822537685,ECDD,LED,10000
230.76633333333336,271.4167589456398,STEPD,LED,10000
134.78333333333336,221.9295820049434,SeqDrift2,LED,10000
20.448666666666668,62.87486200029035,SEED,LED,10000
2991.5666666666666,3470.2192359497344,HDDM_A_Test,LED,10000
977.506,2150.720857326058,HDDM_W_Test,LED,10000
7982.888666666667,1502.7625790073723,RDDM_30,LED,10000
3980.404333333333,1876.569181530812,RDDM,LED,10000
3.0706666666666664,2.63673527091532,HypothesisTestDetectorKs,LED,10000
0.0496666666666666,0.0422282159488442,HypothesisTestDetectorWrs,LED,10000
4.4286666666666665,3.3349919873300378,HypothesisTestDetectorTt,LED,10000
0.0,0.0,MultivariateDetector,LED,10000
9840.833333333334,4226.295880818359,Studd,LED,10000
7581.998333333334,2987.597840253474,DDM,MIXED,10000
2552.912,2115.3091852940397,EDDM,MIXED,10000
9008.589000000002,2401.7695078203624,ADWIN,MIXED,10000
15.777666666666669,12.848517601480552,ECDD,MIXED,10000
172.6783333333333,131.91477918422265,STEPD,MIXED,10000
4744.536000000001,762.4072097796557,SeqDrift2,MIXED,10000
475.1530000000001,258.6042458809728,SEED,MIXED,10000
9355.88,1108.8601872042602,HDDM_A_Test,MIXED,10000
9832.933333333332,687.8248018613137,HDDM_W_Test,MIXED,10000
9389.783666666666,1548.7724023378069,RDDM_30,MIXED,10000
5353.924,3754.8705689593794,RDDM,MIXED,10000
78.777,56.21106386646672,HypothesisTestDetectorKs,MIXED,10000
0.0413333333333333,0.0259143889674357,HypothesisTestDetectorWrs,MIXED,10000
185.82666666666668,148.95526221729205,HypothesisTestDetectorTt,MIXED,10000
5524.603666666667,3335.393193196752,MultivariateDetector,MIXED,10000
0.0,0.0,Studd,MIXED,10000
9476.230666666666,1007.6982742532056,DDM,RANDOM_RBF,10000
4508.211333333334,1031.3458178604412,EDDM,RANDOM_RBF,10000
5058.995,757.779905793892,ADWIN,RANDOM_RBF,10000
50.69833333333333,21.06965338796272,ECDD,RANDOM_RBF,10000
371.0403333333334,225.2743174218688,STEPD,RANDOM_RBF,10000
63.95966666666666,138.03655212740657,SeqDrift2,RANDOM_RBF,10000
1.942,3.878166577134097,SEED,RANDOM_RBF,10000
9010.726666666666,953.8690516115,HDDM_A_Test,RANDOM_RBF,10000
9821.833333333334,747.226135264434,HDDM_W_Test,RANDOM_RBF,10000
9659.356666666665,1200.2325044710667,RDDM_30,RANDOM_RBF,10000
9089.701,1276.002603012888,RDDM,RANDOM_RBF,10000
34.84633333333333,19.632162469331345,HypothesisTestDetectorKs,RANDOM_RBF,10000
0.0583333333333333,0.0308850916930626,HypothesisTestDetectorWrs,RANDOM_RBF,10000
60.58666666666667,35.33588245521667,HypothesisTestDetectorTt,RANDOM_RBF,10000
0.0,0.0,MultivariateDetector,RANDOM_RBF,10000
10109.526000000002,2596.576722511905,Studd,RANDOM_RBF,10000
5597.477333333332,1574.2516357874797,DDM,SINE,10000
1293.6153333333334,653.4069958034494,EDDM,SINE,10000
9965.386666666664,360.2122001758901,ADWIN,SINE,10000
13.404666666666667,8.212105184150746,ECDD,SINE,10000
1049.035,592.7796914635882,STEPD,SINE,10000
4751.321333333332,1000.557564266822,SeqDrift2,SINE,10000
174.4526666666667,97.13069850921949,SEED,SINE,10000
9719.577333333333,676.6062623364411,HDDM_A_Test,SINE,10000
10012.825,1.7901931925539951,HDDM_W_Test,SINE,10000
9953.728333333333,503.92816480184496,RDDM_30,SINE,10000
6857.202333333333,2826.8783069594438,RDDM,SINE,10000
242.978,79.00414471827833,HypothesisTestDetectorKs,SINE,10000
0.04,0.0161245154965971,HypothesisTestDetectorWrs,SINE,10000
259.581,58.72468483525476,HypothesisTestDetectorTt,SINE,10000
13610.0,3057.159182421921,MultivariateDetector,SINE,10000
0.0,0.0,Studd,SINE,10000
777.3403333333333,1583.9052440018486,DDM,WAVEFORM,10000
321.85166666666663,705.2802146574242,EDDM,WAVEFORM,10000
250.711,786.9842879259619,ADWIN,WAVEFORM,10000
13.799,13.65881189318212,ECDD,WAVEFORM,10000
422.58566666666667,354.57321111145563,STEPD,WAVEFORM,10000
768.8889999999999,2197.28684259528,SeqDrift2,WAVEFORM,10000
2370.429333333333,1524.11952436794,SEED,WAVEFORM,10000
1846.578,3201.979997935028,HDDM_A_Test,WAVEFORM,10000
1983.269,1267.2200417511028,HDDM_W_Test,WAVEFORM,10000
2829.273,2479.8265169202864,RDDM_30,WAVEFORM,10000
2188.568,1698.111193016916,RDDM,WAVEFORM,10000
7.466333333333334,7.43754013247809,HypothesisTestDetectorKs,WAVEFORM,10000
0.039,0.053873308171425,HypothesisTestDetectorWrs,WAVEFORM,10000
5.095666666666667,5.212331329538529,HypothesisTestDetectorTt,WAVEFORM,10000
0.0,0.0,MultivariateDetector,WAVEFORM,10000
0.0,0.0,Studd,WAVEFORM,10000
