avg,std,drift_detector,generator,part_drif
68.77,94.37,DDM,AGRAW1,99
20.89,20.147499999999997,EDDM,AGRAW1,99
33.675,118.1775,ADWIN,AGRAW1,99
32.245000000000005,74.28999999999999,ECDD,AGRAW1,99
45.83,88.1,STEPD,AGRAW1,99
66.655,208.195,SeqDrift2,AGRAW1,99
117.805,227.13,SEED,AGRAW1,99
38.225,117.8525,HDDM_A_Test,AGRAW1,99
43.769999999999996,80.815,HDDM_W_Test,AGRAW1,99
77.03,180.68,RDDM_30,AGRAW1,99
37.989999999999995,79.1225,RDDM,AGRAW1,99
52.31,68.1275,HypothesisTestDetectorKs,AGRAW1,99
10.940000000000001,8.969999999999999,HypothesisTestDetectorWrs,AGRAW1,99
52.57,99.58500000000001,HypothesisTestDetectorTt,AGRAW1,99
0.0,17.427500000000002,MultivariateDetector,AGRAW1,99
0.0,0.0,Studd,AGRAW1,99
0.0,14.2625,DDM,AGRAW2,99
25.28,23.2175,EDDM,AGRAW2,99
0.0,0.0,ADWIN,AGRAW2,99
11.71,26.795,ECDD,AGRAW2,99
30.525,70.76750000000001,STEPD,AGRAW2,99
0.0,85.155,SeqDrift2,AGRAW2,99
81.36500000000001,194.9525,SEED,AGRAW2,99
8.245,32.9,HDDM_A_Test,AGRAW2,99
25.28,24.925,HDDM_W_Test,AGRAW2,99
0.0,41.5125,RDDM_30,AGRAW2,99
29.35,44.8775,RDDM,AGRAW2,99
16.335,36.6575,HypothesisTestDetectorKs,AGRAW2,99
4.125,2.1750000000000007,HypothesisTestDetectorWrs,AGRAW2,99
46.215,83.9675,HypothesisTestDetectorTt,AGRAW2,99
0.0,8.3275,MultivariateDetector,AGRAW2,99
0.0,0.0,Studd,AGRAW2,99
0.0,0.0,DDM,LED,99
0.0,0.0,EDDM,LED,99
0.0,0.0,ADWIN,LED,99
0.0,66.5975,ECDD,LED,99
23.689999999999998,42.745000000000005,STEPD,LED,99
71.235,280.44499999999994,SeqDrift2,LED,99
62.64,58.645,SEED,LED,99
0.0,0.0,HDDM_A_Test,LED,99
0.0,0.0,HDDM_W_Test,LED,99
0.0,0.0,RDDM_30,LED,99
0.0,0.0,RDDM,LED,99
53.150000000000006,66.51999999999998,HypothesisTestDetectorKs,LED,99
5.505,4.01,HypothesisTestDetectorWrs,LED,99
47.625,38.335,HypothesisTestDetectorTt,LED,99
0.0,0.0,MultivariateDetector,LED,99
0.0,0.0,Studd,LED,99
12.649999999999999,10.495000000000001,DDM,MIXED,99
9.745000000000001,6.854999999999999,EDDM,MIXED,99
52.5,46.212500000000006,ADWIN,MIXED,99
3.13,3.57,ECDD,MIXED,99
10.379999999999999,6.632499999999999,STEPD,MIXED,99
71.685,169.935,SeqDrift2,MIXED,99
20.305,10.289999999999997,SEED,MIXED,99
9.355,4.7574999999999985,HDDM_A_Test,MIXED,99
12.48,7.799999999999997,HDDM_W_Test,MIXED,99
15.125,10.257500000000002,RDDM_30,MIXED,99
9.059999999999999,7.862500000000001,RDDM,MIXED,99
8.620000000000001,29.759999999999998,HypothesisTestDetectorKs,MIXED,99
5.405,3.7149999999999994,HypothesisTestDetectorWrs,MIXED,99
8.94,21.8725,HypothesisTestDetectorTt,MIXED,99
0.0,0.0,MultivariateDetector,MIXED,99
0.0,0.0,Studd,MIXED,99
34.08,31.055000000000003,DDM,RANDOM_RBF,99
19.884999999999998,11.145000000000003,EDDM,RANDOM_RBF,99
92.135,155.1175,ADWIN,RANDOM_RBF,99
8.535,8.742500000000001,ECDD,RANDOM_RBF,99
24.705,15.810000000000002,STEPD,RANDOM_RBF,99
54.709999999999994,212.4125,SeqDrift2,RANDOM_RBF,99
24.695,28.557500000000005,SEED,RANDOM_RBF,99
16.630000000000003,13.969999999999999,HDDM_A_Test,RANDOM_RBF,99
18.58,17.21,HDDM_W_Test,RANDOM_RBF,99
32.24,28.5475,RDDM_30,RANDOM_RBF,99
20.72,12.09,RDDM,RANDOM_RBF,99
16.825,28.857499999999998,HypothesisTestDetectorKs,RANDOM_RBF,99
5.165,3.7349999999999994,HypothesisTestDetectorWrs,RANDOM_RBF,99
19.43,22.9325,HypothesisTestDetectorTt,RANDOM_RBF,99
0.0,0.0,MultivariateDetector,RANDOM_RBF,99
0.0,0.0,Studd,RANDOM_RBF,99
