avg,std,drift_detector,generator,part_drif
48.989999999999995,57.375,DDM,AGRAW1,99
16.17,13.65,EDDM,AGRAW1,99
49.16,156.1975,ADWIN,AGRAW1,99
44.315,51.4025,ECDD,AGRAW1,99
40.754999999999995,74.36,STEPD,AGRAW1,99
124.435,320.85249999999996,SeqDrift2,AGRAW1,99
118.555,162.51749999999998,SEED,AGRAW1,99
61.61,100.3675,HDDM_A_Test,AGRAW1,99
43.06,44.1875,HDDM_W_Test,AGRAW1,99
56.595,203.29500000000002,RDDM_30,AGRAW1,99
51.565,50.8425,RDDM,AGRAW1,99
52.78,63.302499999999995,HypothesisTestDetectorKs,AGRAW1,99
8.260000000000002,3.5424999999999995,HypothesisTestDetectorWrs,AGRAW1,99
36.230000000000004,67.38,HypothesisTestDetectorTt,AGRAW1,99
7.620000000000001,44.4075,MultivariateDetector,AGRAW1,99
0.0,0.0,Studd,AGRAW1,99
0.0,8.307500000000001,DDM,AGRAW2,99
30.02,19.077499999999997,EDDM,AGRAW2,99
0.0,0.0,ADWIN,AGRAW2,99
11.649999999999999,16.252499999999998,ECDD,AGRAW2,99
37.945,101.795,STEPD,AGRAW2,99
17.815,81.2525,SeqDrift2,AGRAW2,99
93.05,148.19750000000002,SEED,AGRAW2,99
17.41,71.67999999999999,HDDM_A_Test,AGRAW2,99
33.445,58.5325,HDDM_W_Test,AGRAW2,99
0.0,32.4525,RDDM_30,AGRAW2,99
29.16,68.3575,RDDM,AGRAW2,99
26.365000000000002,35.532500000000006,HypothesisTestDetectorKs,AGRAW2,99
3.8049999999999997,2.3649999999999998,HypothesisTestDetectorWrs,AGRAW2,99
40.64,64.7775,HypothesisTestDetectorTt,AGRAW2,99
7.620000000000001,44.4075,MultivariateDetector,AGRAW2,99
0.0,0.0,Studd,AGRAW2,99
0.0,0.0,DDM,LED,99
0.0,0.0,EDDM,LED,99
0.0,0.0,ADWIN,LED,99
0.0,133.0825,ECDD,LED,99
29.310000000000002,44.9575,STEPD,LED,99
71.685,160.0675,SeqDrift2,LED,99
68.37,35.66499999999999,SEED,LED,99
0.0,0.0,HDDM_A_Test,LED,99
0.0,0.0,HDDM_W_Test,LED,99
91.88499999999999,101.7675,RDDM_30,LED,99
0.0,0.0,RDDM,LED,99
51.44,62.35249999999999,HypothesisTestDetectorKs,LED,99
6.025,3.927500000000001,HypothesisTestDetectorWrs,LED,99
42.155,29.475,HypothesisTestDetectorTt,LED,99
0.0,0.0,MultivariateDetector,LED,99
0.0,0.0,Studd,LED,99
13.7,6.262499999999999,DDM,MIXED,99
8.885,4.5975,EDDM,MIXED,99
46.285,55.287499999999994,ADWIN,MIXED,99
