learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,true changes,delay detection (average),delay true detection (average),MTFA (average),MDR,true changes detected,input values,model training instances,model serialized size (bytes)
1000.0,0.118341193,9.324579395966397E-9,1000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,22.0,316920.0
2000.0,0.204305526,1.6372574186347838E-8,2000.0,0.0,0.0,0.0,?,?,?,?,0.0,3.0,55.0,316920.0
3000.0,0.256887626,2.0683645463633454E-8,3000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,79.0,316920.0
4000.0,0.286676906,2.3125991991805948E-8,4000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,106.0,316920.0
5000.0,0.307202929,2.4808867879079447E-8,5000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,148.0,316920.0
6000.0,0.333181727,2.6938802778526312E-8,6000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,187.0,316920.0
7000.0,0.36069469,2.9194519924519376E-8,7000.0,0.0,0.0,0.0,?,?,?,?,0.0,4.0,220.0,316920.0
8000.0,0.387522186,3.1394037392385715E-8,8000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,253.0,316920.0
9000.0,0.414146463,3.357689345658239E-8,9000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,287.0,316920.0
10000.0,0.440666797,3.57512275012748E-8,10000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,314.0,316920.0
11000.0,0.467123027,3.792030582371271E-8,11000.0,0.0,0.0,0.0,?,?,?,?,0.0,4.0,338.0,316920.0
12000.0,0.493674132,4.0097162703633714E-8,12000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,364.0,316920.0
13000.0,0.519470861,4.2212170233569205E-8,13000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,396.0,316920.0
14000.0,0.541741434,4.403807729298662E-8,14000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,434.0,316920.0
15000.0,0.56394393,4.585840289408754E-8,15000.0,0.0,0.0,0.0,?,?,?,?,0.0,4.0,467.0,316920.0
16000.0,0.585926666,4.766071093742838E-8,16000.0,0.0,0.0,0.0,?,?,?,?,0.0,3.0,488.0,316920.0
17000.0,0.607561877,4.9434526298931897E-8,17000.0,0.0,0.0,0.0,?,?,?,?,0.0,4.0,515.0,316920.0
18000.0,0.629215737,5.1209870644029635E-8,18000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,557.0,316920.0
19000.0,0.650907588,5.2988329773605276E-8,19000.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,585.0,316920.0
20000.0,0.673186863,5.4814950287644225E-8,20000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,615.0,316920.0
21000.0,0.702358868,5.7206688024561014E-8,21000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,3.0,651.0,316920.0
22000.0,0.735531204,5.992640262192528E-8,22000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,2.0,684.0,316920.0
23000.0,0.768679691,6.264416190105593E-8,23000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,711.0,316920.0
24000.0,0.800714551,6.52706177637519E-8,24000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,4.0,742.0,316920.0
25000.0,0.823410586,6.713140735938937E-8,25000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,3.0,772.0,316920.0
26000.0,0.845465935,6.893966875603214E-8,26000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,3.0,799.0,316920.0
27000.0,0.867649401,7.075843413632776E-8,27000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,823.0,316920.0
28000.0,0.891772806,7.273625013085495E-8,28000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,5.0,859.0,316920.0
29000.0,0.914012298,7.455960893894027E-8,29000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,3.0,888.0,316920.0
30000.0,0.935904615,7.635450376078899E-8,30000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,4.0,917.0,316920.0
31000.0,0.957893785,7.815733931125864E-8,31000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,4.0,946.0,316920.0
32000.0,0.979715664,7.99464591024671E-8,32000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,987.0,316920.0
33000.0,1.001624621,8.174271819516187E-8,33000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,5.0,1028.0,316920.0
34000.0,1.02349701,8.353597917149256E-8,34000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,5.0,1059.0,316920.0
35000.0,1.04535007,8.532765541277618E-8,35000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,1090.0,316920.0
36000.0,1.067179924,8.711742905374409E-8,36000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,2.0,1126.0,316920.0
37000.0,1.089015531,8.890767436840053E-8,37000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,2.0,1171.0,316920.0
38000.0,1.110803468,9.069401134223779E-8,38000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,1.0,1198.0,316920.0
39000.0,1.132616668,9.248241956453562E-8,39000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,2.0,1225.0,316920.0
40000.0,1.15444404,9.427198971270064E-8,40000.0,0.0,0.0,1.0,0.0,?,?,1.0,0.0,2.0,1258.0,316920.0
41000.0,1.175153104,9.59698726612681E-8,41000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,2.0,1289.0,316920.0
42000.0,1.190054806,9.719162492058962E-8,42000.0,0.0,0.0,2.0,0.0,?,?,1.0,0.0,5.0,1317.0,316920.0
