learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,true changes,delay detection (average),delay true detection (average),MTFA (average),MDR,true changes detected,input values,model training instances,model serialized size (bytes)
1000.0,0.346501351,1.6444377456100658E-7,1000.0,0.0,0.0,0.0,?,?,?,?,0.0,2.0,10.0,1853224.0
2000.0,0.682519255,3.270368222684848E-7,2000.0,0.0,0.0,0.0,?,?,?,?,0.0,5.0,20.0,1870432.0
3000.0,0.952659643,4.70876859438587E-7,3000.0,0.0,0.0,0.0,?,?,?,?,0.0,6.0,36.0,2058224.0
4000.0,1.150373947,5.755277785827407E-7,4000.0,0.0,0.0,0.0,?,?,?,?,0.0,4.0,45.0,2046816.0
5000.0,1.28083165,6.449070329174338E-7,5000.0,0.0,0.0,0.0,?,?,?,?,0.0,5.0,49.0,2055712.0
6000.0,1.47552651,7.461771354597828E-7,6000.0,0.0,0.0,0.0,?,?,?,?,0.0,4.0,64.0,2010616.0
7000.0,1.599965108,8.130913904860058E-7,7000.0,0.0,0.0,0.0,?,?,?,?,0.0,7.0,69.0,2078576.0
8000.0,1.716097732,8.771842284049364E-7,8000.0,0.0,0.0,0.0,?,?,?,?,0.0,9.0,78.0,2133328.0
9000.0,1.817072048,9.34938999027016E-7,9000.0,0.0,0.0,0.0,?,?,?,?,0.0,5.0,85.0,2210952.0
10000.0,1.956763758,1.0163442356057693E-6,10000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,99.0,2252600.0
11000.0,2.114026706,1.1077322999743517E-6,11000.0,0.0,0.0,0.0,?,?,?,?,0.0,7.0,108.0,2246288.0
12000.0,2.235727553,1.1791702178974284E-6,12000.0,0.0,0.0,0.0,?,?,?,?,0.0,9.0,113.0,2269016.0
13000.0,2.353751182,1.2516758408220754E-6,13000.0,0.0,0.0,0.0,?,?,?,?,0.0,1.0,118.0,2374680.0
14000.0,2.497511178,1.3469997643801714E-6,14000.0,0.0,0.0,0.0,?,?,?,?,0.0,6.0,132.0,2563104.0
15000.0,2.615301117,1.4347942368052298E-6,15000.0,0.0,0.0,0.0,?,?,?,?,0.0,4.0,140.0,2881120.0
