avg,std,drift_detector,generator,part_drif
142.84466666666668,286.8345859403213,DDM,AGRAW1,99
19.024666666666665,11.19974723921135,EDDM,AGRAW1,99
283.0323333333333,593.4527453509298,ADWIN,AGRAW1,99
91.883,169.6384399077442,ECDD,AGRAW1,99
91.426,123.77423381840558,STEPD,AGRAW1,99
615.1896666666667,1659.591821727024,SeqDrift2,AGRAW1,99
224.1373333333333,260.6231534346521,SEED,AGRAW1,99
98.804,131.68358504637797,HDDM_A_Test,AGRAW1,99
59.58766666666667,41.92562459748082,HDDM_W_Test,AGRAW1,99
178.17333333333335,292.8730003753997,RDDM_30,AGRAW1,99
72.364,61.60976835967925,RDDM,AGRAW1,99
66.249,84.77629733009104,HypothesisTestDetectorKs,AGRAW1,99
8.445333333333332,2.961637760129051,HypothesisTestDetectorWrs,AGRAW1,99
77.81300000000002,117.26253042212588,HypothesisTestDetectorTt,AGRAW1,99
26.62133333333333,40.42764118218568,MultivariateDetector,AGRAW1,99
0.0,0.0,Studd,AGRAW1,99
11.639333333333331,25.258831977921883,DDM,AGRAW2,99
48.141000000000005,98.27094512452126,EDDM,AGRAW2,99
2.3343333333333334,12.570769714787646,ADWIN,AGRAW2,99
24.806,43.016660074905865,ECDD,AGRAW2,99
89.84466666666665,125.9825763279281,STEPD,AGRAW2,99
426.5436666666666,1236.9692374226163,SeqDrift2,AGRAW2,99
214.693,358.38924827762344,SEED,AGRAW2,99
71.556,119.23357012184113,HDDM_A_Test,AGRAW2,99
95.18233333333332,194.0836459310493,HDDM_W_Test,AGRAW2,99
23.377666666666663,41.67407480943304,RDDM_30,AGRAW2,99
40.28600000000001,39.56893980552592,RDDM,AGRAW2,99
33.88933333333333,34.48719210889104,HypothesisTestDetectorKs,AGRAW2,99
4.183666666666667,2.070409755472466,HypothesisTestDetectorWrs,AGRAW2,99
70.33233333333334,88.02721191704806,HypothesisTestDetectorTt,AGRAW2,99
26.328333333333337,40.47645876171591,MultivariateDetector,AGRAW2,99
0.0,0.0,Studd,AGRAW2,99
0.0,0.0,DDM,LED,99
0.0,0.0,EDDM,LED,99
0.0,0.0,ADWIN,LED,99
142.66866666666667,272.76538366311974,ECDD,LED,99
73.66066666666667,195.9188710484237,STEPD,LED,99
146.16666666666666,170.49472055038993,SeqDrift2,LED,99
90.68333333333334,112.88696527451204,SEED,LED,99
0.0,0.0,HDDM_A_Test,LED,99
24.97666666666667,97.23654896979612,HDDM_W_Test,LED,99
433.45866666666666,1131.4634192930068,RDDM_30,LED,99
0.0,0.0,RDDM,LED,99
85.934,125.45252904585064,HypothesisTestDetectorKs,LED,99
6.709333333333334,3.543070168966771,HypothesisTestDetectorWrs,LED,99
44.86466666666668,33.40016544203869,HypothesisTestDetectorTt,LED,99
0.0,0.0,MultivariateDetector,LED,99
0.0,0.0,Studd,LED,99
14.722,5.514934511548315,DDM,MIXED,99
9.825666666666669,3.956260594158187,EDDM,MIXED,99
63.35466666666667,36.18307981486497,ADWIN,MIXED,99
4.504666666666666,3.0794487962765174,ECDD,MIXED,99
13.337666666666667,6.244047663352853,STEPD,MIXED,99
153.90033333333335,171.97872549598168,SeqDrift2,MIXED,99
24.33,10.30020744127677,SEED,MIXED,99
12.934666666666663,14.71641639651296,HDDM_A_Test,MIXED,99
14.65033333333333,7.489609461706859,HDDM_W_Test,MIXED,99
18.680333333333337,11.708177052337776,RDDM_30,MIXED,99
10.8,7.055571321067251,RDDM,MIXED,99
23.099666666666664,39.128353443790886,HypothesisTestDetectorKs,MIXED,99
6.417000000000001,3.478900353080937,HypothesisTestDetectorWrs,MIXED,99
24.109,34.20712804372796,HypothesisTestDetectorTt,MIXED,99
0.0,0.0,MultivariateDetector,MIXED,99
0.0,0.0,Studd,MIXED,99
37.09633333333333,18.906315961133785,DDM,RANDOM_RBF,99
23.291,22.73349662942329,EDDM,RANDOM_RBF,99
215.1683333333333,335.6319800325284,ADWIN,RANDOM_RBF,99
10.675666666666668,10.342000993790109,ECDD,RANDOM_RBF,99
31.660000000000004,18.33391883913529,STEPD,RANDOM_RBF,99
590.9223333333335,1712.3560111158415,SeqDrift2,RANDOM_RBF,99
45.93033333333334,32.28430129163227,SEED,RANDOM_RBF,99
14.003333333333334,7.412291293670415,HDDM_A_Test,RANDOM_RBF,99
24.249333333333336,16.62156088405124,HDDM_W_Test,RANDOM_RBF,99
53.70966666666666,45.746028933911,RDDM_30,RANDOM_RBF,99
22.97666666666667,12.699829745140503,RDDM,RANDOM_RBF,99
113.201,398.3593968880362,HypothesisTestDetectorKs,RANDOM_RBF,99
4.9,2.0948508300115307,HypothesisTestDetectorWrs,RANDOM_RBF,99
28.645,32.480916730699995,HypothesisTestDetectorTt,RANDOM_RBF,99
0.0,0.0,MultivariateDetector,RANDOM_RBF,99
16.52333333333333,49.32328134078492,Studd,RANDOM_RBF,99
24.348333333333336,20.26511716938466,DDM,SINE,99
17.313,11.771186615347382,EDDM,SINE,99
80.37533333333333,34.16030891091135,ADWIN,SINE,99
21.999,79.46175567948814,ECDD,SINE,99
16.355000000000004,8.465345730289657,STEPD,SINE,99
169.6936666666667,209.6767146741754,SeqDrift2,SINE,99
34.897333333333336,30.205454356604022,SEED,SINE,99
16.673666666666666,10.614553997015395,HDDM_A_Test,SINE,99
18.98,11.878112925320533,HDDM_W_Test,SINE,99
37.50033333333333,44.8953336464072,RDDM_30,SINE,99
